TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
111688,0,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,9906,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,12170,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,12389,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,14881,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,15110,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,20400,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,22610,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,22690,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,24970,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,27976,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,28095,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,28126,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,28136,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,28137,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33527,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33528,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33557,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33607,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33608,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33628,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33648,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33687,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33688,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33707,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33708,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33727,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33728,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33788,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,33958,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,34036,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
111688,41571,91.,181.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
