TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
115401,0,40.935643,12.919815,0.6,-56,0.1636,37.9,-0.55,25.3,10.,0.01,-0.04
115401,4,40.935642,12.919815,0.6,-56,0.1636,37.9,-0.55,25.3,10.,0.01,-0.04
115401,1000,40.93312,12.919662,0.7,-56,0.1642,37.9,-0.55,25.3,10.,0.01,-0.04
115401,1970,40.930658,12.919625,0.4,-56,0.1647,37.9,-0.55,25.3,10.,0.01,-0.04
115401,2561,40.929265,12.919563,0.7,-56,0.165,37.9,-0.55,25.3,10.,0.01,-0.04
115401,2565,40.929265,12.919562,0.6,-56,0.165,37.9,-0.55,25.3,10.,0.01,-0.04
115401,3080,40.928078,12.919635,0.5,-56,0.1652,37.9,-0.55,25.3,10.,0.01,-0.04
115401,4040,40.940337,12.913883,1.7,-73,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,4199,40.940723,12.912108,3.9,-73,0.1519,37.9,-0.55,25.3,10.,0.01,-0.04
115401,4961,40.940797,12.912795,2.2,-73,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,5900,40.93725,12.914837,2.9,-72,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,6860,40.938242,12.914155,0.3,-72,0.1519,37.9,-0.55,25.3,10.,0.01,-0.04
115401,7838,40.93843,12.914172,0.2,-72,0.1519,37.9,-0.55,25.3,10.,0.01,-0.04
115401,8760,40.938495,12.91496,0.2,-73,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,9009,40.93832,12.914695,0.2,-72,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,9014,40.93832,12.914695,0.2,-72,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,9661,40.938002,12.91475,0.4,-72,0.15180000000000002,37.9,-0.55,25.3,10.,0.01,-0.04
115401,10620,40.941593,12.920032,10.,-56,0.1622,37.9,-0.55,25.3,10.,0.01,-0.04
115401,11524,40.985652,12.965023,10.2,-60,0.1521,38.,-0.54,25.5,12.9,0.,-0.02
115401,12430,41.027532,13.006902,10.3,-36,0.1489,38.,-0.54,25.3,12.4,-0.03,-0.02
115401,13340,41.062485,13.041595,10.3,-44,0.149,38.,-0.54,25.1,11.4,-0.06,-0.02
115401,14301,41.099328,13.078545,10.4,-35,0.15230000000000002,38.,-0.54,24.8,10.5,-0.07,-0.03
115401,15233,41.12698,13.10667,10.4,-29,0.16590000000000002,38.,-0.53,24.6,10.,-0.06,-0.03
115401,16180,41.164867,13.144363,10.3,-33,0.167,38.,-0.53,24.5,10.100000000000001,0.,-0.04
115401,17140,41.207433,13.187072,10.,-6,0.1675,38.,-0.53,24.1,10.100000000000001,0.04,-0.06
115401,18051,41.241587,13.22141,10.2,-17,0.156,38.,-0.53,23.700000000000003,11.8,0.03,-0.06
115401,18993,41.269845,13.249832,10.1,0,0.155,38.,-0.54,23.400000000000002,15.600000000000001,0.03,-0.05
115401,19521,41.28371,13.254518,0.,28,0.15560000000000002,38.,-0.54,23.400000000000002,16.7,0.03,-0.04
115401,19525,41.28371,13.254517,0.,28,0.15560000000000002,38.,-0.54,23.400000000000002,16.7,0.03,-0.04
115401,19981,41.28374,13.254535,0.,28,0.15560000000000002,38.,-0.54,23.400000000000002,16.7,0.03,-0.04
115401,64707,41.284052,13.2543,0.6,28,0.15560000000000002,38.,-0.54,23.5,16.3,0.03,-0.04
115401,65017,41.2831,13.26304,9.3,25,0.1553,38.,-0.54,23.5,17.3,0.03,-0.04
115401,65019,41.2831,13.26304,9.2,25,0.1553,38.,-0.54,23.5,17.3,0.03,-0.04
