TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
119503,0,45.74955,-1.88318,3.9,-16,0.7734000000000001,35.,-0.43,20.5,13.600000000000001,-0.07,0.01
119503,352,45.747147,-1.874645,3.5,-16,0.8170000000000001,35.,-0.43,20.5,13.9,-0.07,0.01
119503,356,45.747147,-1.874645,3.5,-16,0.8170000000000001,35.,-0.43,20.5,13.9,-0.07,0.01
119503,933,45.74341,-1.86061,4.3,-16,0.812,35.,-0.43,20.5,14.4,-0.07,0.02
119503,1513,45.740357,-1.846505,3.5,-16,0.8069000000000001,35.,-0.43,20.400000000000002,14.8,-0.07,0.02
119503,1532,45.740232,-1.846033,3.4,-16,0.8068000000000001,35.,-0.43,20.400000000000002,14.8,-0.07,0.02
119503,1872,45.738567,-1.837787,3.7,-16,0.8039000000000001,35.,-0.43,20.400000000000002,15.,-0.06,0.02
119503,2437,45.73462,-1.824547,3.6,-14,0.8344,35.,-0.43,20.400000000000002,14.8,-0.06,0.01
119503,2467,45.734403,-1.823857,3.6,-14,0.8343,35.,-0.43,20.400000000000002,14.8,-0.06,0.01
119503,2814,45.731797,-1.815592,4.4,-14,0.8335,35.,-0.43,20.400000000000002,14.600000000000001,-0.06,0.01
119503,3378,45.726045,-1.80397,4.,-14,0.8341000000000001,35.,-0.43,20.5,14.5,-0.06,0.
119503,3382,45.726045,-1.80397,4.,-14,0.8341000000000001,35.,-0.43,20.5,14.5,-0.06,0.
119503,3745,45.72186,-1.796545,3.9,-14,0.8353,35.,-0.43,20.5,14.5,-0.06,0.
119503,4324,45.715215,-1.784668,4.,-14,0.8693000000000001,35.,-0.43,20.5,14.4,-0.06,0.
119503,4396,45.714442,-1.783267,4.,-14,0.8706,35.,-0.43,20.5,14.4,-0.06,0.
119503,4702,45.710687,-1.777112,3.8,-14,0.8773000000000001,35.,-0.43,20.5,14.4,-0.06,0.
119503,5692,45.694273,-1.767392,4.,-13,0.8438,35.,-0.43,20.5,14.700000000000001,-0.06,-0.01
119503,6892,45.673165,-1.76843,4.1,-13,0.8803000000000001,35.,-0.43,20.6,15.100000000000001,-0.06,-0.01
119503,10862,45.60859,-1.765255,3.8,-14,0.9132,35.,-0.43,20.8,15.8,-0.07,-0.01
119503,11243,45.607287,-1.76175,0.7,-14,0.9222,35.,-0.43,20.8,15.9,-0.06,-0.01
119503,11244,45.607287,-1.76175,0.6,-14,0.9222,35.,-0.43,20.8,15.9,-0.06,-0.01
119503,11763,45.608713,-1.76249,3.4,-14,0.9177000000000001,35.,-0.43,20.8,15.9,-0.06,-0.01
119503,17202,45.572057,-1.865758,3.9,-17,0.8147000000000001,35.,-0.43,20.8,14.4,-0.09,0.03
119503,18131,45.58192,-1.847018,3.9,-18,0.81,35.,-0.43,20.8,13.9,-0.09,0.02
119503,19172,45.59354,-1.826743,3.7,-13,0.8289000000000001,35.,-0.43,20.8,13.8,-0.08,0.01
119503,20672,45.61099,-1.798307,3.8,-13,0.8568,35.,-0.43,20.8,14.8,-0.07,0.
119503,21631,45.621442,-1.779523,4.2,-14,0.859,35.,-0.43,20.700000000000003,15.4,-0.07,-0.01
119503,27561,45.561365,-1.860318,0.5,-17,0.8312,35.,-0.43,20.8,14.700000000000001,-0.09,0.03
119503,34312,45.581483,-1.831748,3.8,-15,0.8538,35.,-0.43,20.8,14.100000000000001,-0.08,0.01
119503,35482,45.595397,-1.806942,3.8,-13,0.861,35.,-0.43,20.8,14.600000000000001,-0.08,0.
119503,36431,45.605435,-1.785938,4.,-13,0.8847,35.,-0.43,20.8,15.3,-0.07,-0.01
119503,43543,45.573417,-1.864095,4.5,-17,0.8136,35.,-0.43,20.8,14.5,-0.09,0.03
119503,45952,45.596155,-1.80607,4.2,-13,0.8616,35.,-0.43,20.8,14.700000000000001,-0.07,0.
119503,46933,45.604623,-1.78942,3.1,-13,0.8806,35.,-0.43,20.8,15.3,-0.07,-0.01
119503,50511,45.63352,-1.764877,4.,-14,0.8929,35.,-0.43,20.700000000000003,15.9,-0.06,-0.01
119503,55912,45.579558,-1.848517,3.4,-18,0.8124,35.,-0.43,20.8,14.200000000000001,-0.09,0.02
119503,57301,45.59189,-1.817908,4.3,-13,0.8462000000000001,35.,-0.43,20.8,14.4,-0.08,0.
119503,58483,45.602538,-1.792673,4.2,-13,0.8769,35.,-0.43,20.8,15.200000000000001,-0.07,-0.01
119503,59763,45.617138,-1.771357,3.8,-14,0.8831,35.,-0.43,20.700000000000003,15.9,-0.06,-0.01
119503,62062,45.652122,-1.775393,4.1,-15,0.8440000000000001,35.,-0.43,20.6,15.700000000000001,-0.06,-0.01
119503,63371,45.673875,-1.771427,3.6,-13,0.8803000000000001,35.,-0.43,20.5,15.600000000000001,-0.05,-0.01
119503,64643,45.695577,-1.769472,3.7,-13,0.8431000000000001,35.,-0.43,20.5,15.3,-0.05,-0.01
119503,66221,45.717475,-1.791695,3.8,-14,0.8374,35.,-0.43,20.400000000000002,15.100000000000001,-0.05,-0.01
119503,66224,45.717475,-1.791695,3.8,-14,0.8374,35.,-0.43,20.400000000000002,15.100000000000001,-0.05,-0.01
119503,97452,45.776992,-1.973158,3.9,-16,0.7268,35.,-0.44,20.5,14.3,-0.08,0.02
119503,98484,45.769667,-1.9484,3.7,-16,0.7506,35.,-0.43,20.5,13.600000000000001,-0.07,0.01
119503,103871,45.726728,-1.827125,3.5,-14,0.8384,35.,-0.43,20.400000000000002,15.700000000000001,-0.05,0.
119503,134832,45.751433,-1.85175,4.4,-14,0.8137000000000001,35.,-0.43,20.3,15.8,-0.05,0.
119503,136734,45.728317,-1.810667,4.3,-14,0.8342,35.,-0.43,20.3,15.8,-0.05,-0.02
119503,137993,45.71272,-1.784158,3.2,-14,0.8713000000000001,35.,-0.43,20.3,15.8,-0.05,-0.02
