100015,trawler,0.0011899118189
100045,trawler,0.999576280209
100060,trawler,0.409177101013
100112,trawler,0.987948825571
100131,trawler,0.998963345579
100150,trawler,0.00761811182843
100151,trawler,0.000495061460179
100215,trawler,0.581546589843
100221,trawler,0.999222345249
100227,trawler,0.998432267199
100243,trawler,0.748864448726
100292,trawler,0.0034777180818
100299,trawler,0.998656607604
100332,trawler,0.999384386941
100371,trawler,0.998810148855
100384,trawler,0.999133382232
100394,trawler,0.998140685754
100400,trawler,0.999376551425
100442,trawler,0.998882085978
100576,trawler,0.998665875499
100577,trawler,0.00113999716461
100607,trawler,0.999482407993
100659,trawler,0.999171645484
100662,trawler,0.0134036326279
100679,trawler,0.00141514447431
100799,trawler,0.00467961594091
100809,trawler,0.000283279696229
100838,trawler,0.000283269275438
100842,trawler,0.0452214094126
100865,trawler,0.997952114833
100888,trawler,0.000136713561337
100898,trawler,0.999161804598
100958,trawler,0.999315384496
100976,trawler,0.000100194472053
101017,trawler,0.0188419951424
101018,trawler,0.00114022822274
101033,trawler,0.999364530364
101064,trawler,0.999385335747
101073,trawler,0.958228021035
101089,trawler,0.0279800523342
101097,trawler,0.139899792783
101149,trawler,0.999279742743
101216,trawler,0.910967671169
101282,trawler,0.02256240168
101304,trawler,0.994440399023
101321,trawler,0.000460641093768
101375,trawler,0.99928817415
101387,trawler,0.0328752743627
101399,trawler,0.00650570012649
101404,trawler,0.999336843531
101411,trawler,0.999388568697
101414,trawler,0.000411487903063
101415,trawler,0.999417858653
101417,trawler,0.000305352044434
101423,trawler,0.999477391927
101445,trawler,0.99582487702
101463,trawler,0.0010793073052
101468,trawler,0.177873199868
101490,trawler,0.000752965129987
101555,trawler,0.00619285976399
101556,trawler,0.974264897668
101561,trawler,0.00197862210482
101577,trawler,0.00160995652879
101600,trawler,0.000412004147199
101632,trawler,0.000226787501784
101658,trawler,0.996512417745
101670,trawler,0.00267529525976
101672,trawler,0.999405097526
101689,trawler,0.999178930748
101765,trawler,0.000228336312233
101769,trawler,0.998853856602
101803,trawler,0.013430226757
101892,trawler,0.128092797181
101910,trawler,0.00610281173611
101939,trawler,0.999097955057
101960,trawler,0.000259244452425
101976,trawler,0.302075202686
101994,trawler,0.911361772298
102031,trawler,0.998557245381
102047,trawler,0.99951169379
102053,trawler,0.000151945487959
102059,trawler,0.00377689791926
102084,trawler,0.00179365558762
102104,trawler,0.99922412079
102113,trawler,0.999528812994
102178,trawler,0.996375422129
102203,trawler,0.0112852637933
102251,trawler,0.999258278094
102284,trawler,0.00887105637461
102295,trawler,0.999124126422
102311,trawler,0.99876414588
102316,trawler,0.000612999681072
102336,trawler,0.999521111743
102340,trawler,0.00707142129213
102341,trawler,0.00224453229271
102355,trawler,0.998806513565
102361,trawler,0.126508976486
102371,trawler,0.999442885881
102381,trawler,0.813108502739
102386,trawler,0.00481855314436
102392,trawler,0.00614281954563
102403,trawler,0.000527757124444
102409,trawler,0.998661963486
102432,trawler,0.970702071057
102485,trawler,0.00057298734881
102503,trawler,0.998768095619
102511,trawler,0.0167283987287
102521,trawler,0.0590928272455
102534,trawler,0.000502817222297
102538,trawler,0.995994404937
102558,trawler,0.941190936291
102590,trawler,0.999135433877
102685,trawler,0.999444382573
102728,trawler,0.000680045556848
102753,trawler,0.999297984777
102754,trawler,0.995137654733
102833,trawler,0.999164730548
102870,trawler,0.000131793687824
102899,trawler,0.823890967593
102919,trawler,0.000592877639869
102952,trawler,0.000775742162182
103021,trawler,0.00176494191533
103058,trawler,0.0125402251857
103114,trawler,0.00778276793446
103129,trawler,0.00289274328766
103138,trawler,0.00325367840599
103182,trawler,0.123981988221
103202,trawler,0.999317306096
103225,trawler,0.999188789908
103274,trawler,0.00311184679943
103316,trawler,0.000537764098638
103326,trawler,0.994087714866
103329,trawler,0.011477025825
103333,trawler,0.0457519656971
103340,trawler,0.000335244942046
103389,trawler,0.000805107701729
103392,trawler,0.99590767032
103445,trawler,0.999113319243
103507,trawler,0.997540203951
103527,trawler,0.999190379878
103593,trawler,0.0301356600739
103597,trawler,0.999056883385
103661,trawler,0.000756924604681
103678,trawler,0.999270589226
103680,trawler,0.000338922934499
103689,trawler,0.999068747452
103696,trawler,0.996637483818
103719,trawler,0.00212187654856
103736,trawler,0.988221720831
103808,trawler,0.000818597762149
103811,trawler,0.000232246613387
103820,trawler,0.00365360212399
103834,trawler,0.998773426554
103836,trawler,0.999126657377
103856,trawler,0.999094936092
103860,trawler,0.00348546028257
103900,trawler,0.00075978112496
103937,trawler,0.998699896044
103939,trawler,0.000190452290167
103973,trawler,0.00694791298876
103980,trawler,0.000922380837525
104003,trawler,0.0136097604622
104031,trawler,0.998998347684
104043,trawler,0.000483570304623
104051,trawler,0.337259410402
104059,trawler,0.00106370551377
104064,trawler,0.983628476073
104084,trawler,0.996580320578
104195,trawler,0.999160806853
104212,trawler,0.999087906241
104219,trawler,0.00695093819464
104230,trawler,0.248007037062
104308,trawler,0.000622101367198
104313,trawler,0.999209792025
104319,trawler,0.000481705180268
104324,trawler,0.00728952754862
104369,trawler,0.999223180375
104375,trawler,0.000576932388636
104393,trawler,0.47660877078
104408,trawler,0.00252852084893
104426,trawler,0.000321164577629
104443,trawler,0.00155672642953
104463,trawler,0.99887913007
104489,trawler,0.999568952935
104491,trawler,0.220098379658
104507,trawler,0.9991528771
104597,trawler,0.899576416676
104615,trawler,0.000114071192277
104629,trawler,0.998822298125
104731,trawler,0.986976480253
104742,trawler,0.999293466323
104751,trawler,0.153717016653
104794,trawler,0.000189169117515
104891,trawler,0.999223850294
105005,trawler,0.00820579152442
105007,trawler,0.998900803321
105128,trawler,0.949328772181
105133,trawler,0.999264915259
105230,trawler,0.114826317618
105242,trawler,0.973988011684
105267,trawler,0.998655189829
105317,trawler,0.0136618420217
105339,trawler,0.998840519991
105344,trawler,0.998356047673
105354,trawler,0.00025830455825
105464,trawler,0.000333819200836
105470,trawler,0.999305921441
105486,trawler,0.00775156393074
105487,trawler,0.00264677710378
105498,trawler,0.000335074705573
105544,trawler,0.997040402694
105554,trawler,0.000393982136626
105562,trawler,0.180783512404
105587,trawler,0.99950895021
105611,trawler,0.993925296123
105613,trawler,0.000232531316054
105615,trawler,0.999403098064
105628,trawler,0.000305892541711
105685,trawler,0.000983162929314
105719,trawler,0.988679103946
105728,trawler,0.984833800212
105795,trawler,0.998320538468
105833,trawler,0.0275662490007
105836,trawler,0.00806435658808
105844,trawler,0.998957604749
105883,trawler,0.999565156453
105900,trawler,0.00132230643777
105901,trawler,0.200605444266
105905,trawler,0.00100383170534
106012,trawler,0.996578243159
106089,trawler,0.999197879465
106091,trawler,0.999158986683
106096,trawler,0.99905296447
106102,trawler,0.00026471084422
106124,trawler,8.82857598293e-05
106177,trawler,0.998206936132
106183,trawler,0.00763677425264
106194,trawler,0.998908764231
106221,trawler,0.999228481801
106263,trawler,0.998975115467
106303,trawler,0.000911290451978
106324,trawler,0.000455308363279
106336,trawler,0.999038064279
106377,trawler,0.000847835740499
106433,trawler,0.000600900684977
106453,trawler,0.997401009897
106465,trawler,0.000727952984044
106467,trawler,0.00180286484573
106491,trawler,0.000405712277899
106500,trawler,0.9979815794
106511,trawler,0.00104749633909
106522,trawler,0.00456784338957
106531,trawler,0.981023127261
106552,trawler,0.0252670000187
106568,trawler,0.997850193864
106628,trawler,0.000431012363788
106655,trawler,0.00369822588277
106672,trawler,0.000223282170546
106732,trawler,0.999213696764
106742,trawler,0.999395066433
106744,trawler,0.998773710392
106769,trawler,0.999087378138
106803,trawler,0.999392990919
106857,trawler,0.994270654174
106858,trawler,0.99728015852
106859,trawler,0.00238844685053
106890,trawler,0.974657895611
106906,trawler,0.998559912147
106945,trawler,0.00251857157401
106959,trawler,0.99883971244
106993,trawler,0.998364294931
107028,trawler,0.000859853092409
107040,trawler,0.999096264987
107056,trawler,0.999468215827
107093,trawler,0.0133424584178
107099,trawler,0.999195977776
107115,trawler,0.999280196153
107185,trawler,0.956346685238
107188,trawler,0.0151403370131
107190,trawler,0.99870146933
107230,trawler,0.999409967838
107267,trawler,0.989876105089
107271,trawler,0.0525163271264
107273,trawler,0.99619074542
107276,trawler,0.979192538816
107279,trawler,0.00417570654918
107280,trawler,0.820826672712
107286,trawler,0.999593296773
107327,trawler,0.00516652721316
107356,trawler,0.999345570265
107397,trawler,0.930059330151
107399,trawler,0.998854554654
107437,trawler,0.00224592500699
107497,trawler,0.00591568033254
107520,trawler,0.00148616627776
107521,trawler,0.00870985951931
107525,trawler,0.996486677353
107537,trawler,0.000169289185247
107550,trawler,0.000815993003856
107561,trawler,0.0655870696253
107644,trawler,0.999381358941
107654,trawler,0.138712385394
107674,trawler,0.00179802586215
107723,trawler,0.0195274626244
107750,trawler,0.998964946777
107759,trawler,0.000557939922361
107797,trawler,0.0019542350317
107811,trawler,0.999106820578
107876,trawler,0.584976251801
107906,trawler,0.953788701374
107961,trawler,0.000486432978083
107969,trawler,0.0109045354923
107973,trawler,0.000994081985518
107987,trawler,0.998085740545
108034,trawler,0.995687107206
108047,trawler,0.979087199349
108088,trawler,0.940874644416
108094,trawler,0.00294137716627
108097,trawler,0.00802309263299
108118,trawler,0.868005826556
108189,trawler,0.998955338993
108202,trawler,0.00176987748251
108246,trawler,0.865404974337
108275,trawler,0.998875365341
108287,trawler,0.999330913248
108343,trawler,0.0177703045204
108389,trawler,0.997562362268
108412,trawler,0.0013794593509
108417,trawler,0.984151022384
108464,trawler,0.997474111271
108498,trawler,0.844291838054
108521,trawler,0.00964649498179
108536,trawler,0.0824742839376
108603,trawler,0.0454168269404
108635,trawler,0.999007531519
108656,trawler,8.20789619139e-05
108705,trawler,0.589187249805
108706,trawler,0.00052970150087
108729,trawler,0.998678161958
108750,trawler,0.000876978273198
108773,trawler,0.99876222051
108864,trawler,0.999442350588
108921,trawler,0.000357005975088
108929,trawler,0.998974812562
108976,trawler,0.898683269986
108999,trawler,0.998976208683
109054,trawler,0.000428627080271
109057,trawler,0.000249002651959
109117,trawler,0.905990895027
109138,trawler,0.999016756799
109139,trawler,0.000574734762814
109148,trawler,0.0149431208699
109165,trawler,0.000573634803151
109190,trawler,0.999040788266
109191,trawler,0.00216016249356
109253,trawler,0.0965527186845
109281,trawler,0.000532421988963
109307,trawler,0.786119349239
109329,trawler,0.00187453297952
109368,trawler,0.000226977405548
109385,trawler,0.582774567787
109387,trawler,0.995056782978
109391,trawler,0.00181596860838
109404,trawler,0.112566908321
109409,trawler,0.970183104498
109422,trawler,0.000735061147726
109428,trawler,0.999182314449
109438,trawler,0.997080564583
109445,trawler,0.999021517663
109481,trawler,0.0497502718536
109486,trawler,0.00275667103459
109523,trawler,0.00252311274833
