TrackNumber,Time(seconds),Latitude,Longitude,SOG,Oceanic Depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
115322,0,58.13866,-5.321947,7.3,-4,0.3395,33.800000000000004,-1.76,-1.8,133.3,0.54,0.35000000000000003
115322,939,58.152797,-5.38459,10.4,-7,0.34340000000000004,33.800000000000004,-1.76,-1.8,131.,0.55,0.33
115322,1860,58.176092,-5.453302,9.9,-13,0.34890000000000004,33.800000000000004,-1.76,-1.8,128.70000000000002,0.56,0.3
115322,2782,58.198365,-5.523083,9.9,-20,0.35800000000000004,33.800000000000004,-1.77,-1.8,127.7,0.58,0.27
115322,3710,58.220533,-5.59286,10.2,-26,0.35800000000000004,33.800000000000004,-1.77,-1.8,129.20000000000002,0.5700000000000001,0.25
115322,4619,58.242745,-5.661892,10.1,-25,0.35760000000000003,33.9,-1.78,-1.8,134.,0.5700000000000001,0.26
115322,5549,58.265417,-5.731592,10.1,-26,0.3788,33.9,-1.79,-1.8,133.3,0.59,0.28
115322,6471,58.28711,-5.801477,10.2,-27,0.3985,33.800000000000004,-1.79,-1.8,130.3,0.63,0.26
115322,7430,58.309833,-5.873557,9.7,-28,0.4012,33.800000000000004,-1.8,-1.8,124.60000000000001,0.66,0.23
115322,8340,58.341678,-5.915718,9.7,-27,0.3669,33.800000000000004,-1.81,-1.8,126.30000000000001,0.64,0.19
115322,9261,58.379628,-5.943832,9.7,-26,0.3694,33.9,-1.83,-1.8,134.4,0.5700000000000001,0.17
115322,10191,58.417035,-5.97334,9.6,-26,0.36960000000000004,34.,-1.85,-1.8,137.,0.51,0.16
115322,11141,58.453947,-6.004155,9.,-20,0.3568,34.,-1.86,-1.8,137.,0.45,0.16
115322,12062,58.488678,-6.035558,9.,-17,0.3652,34.,-1.87,-1.8,138.1,0.4,0.17
115322,13021,58.510997,-6.095948,9.3,-17,0.3695,34.,-1.8800000000000001,-1.8,137.8,0.39,0.17
115322,13940,58.522118,-6.169247,9.,-6,0.3665,34.,-1.8800000000000001,-1.8,137.6,0.38,0.16
115322,14881,58.530725,-6.236397,7.2,-18,0.3735,34.,-1.8800000000000001,-1.8,137.4,0.38,0.16
115322,15120,58.531988,-6.252248,7.7,-13,0.3798,34.,-1.8800000000000001,-1.8,137.5,0.38,0.16
115322,15800,58.536362,-6.301188,8.2,-12,0.3967,34.,-1.8900000000000001,-1.8,138.,0.38,0.15
115322,16710,58.542912,-6.372483,9.,-11,0.3743,34.,-1.8900000000000001,-1.8,138.3,0.37,0.14
115322,17800,58.539387,-6.458658,8.2,-15,0.34690000000000004,34.,-1.8900000000000001,-1.8,137.5,0.38,0.13
115322,18710,58.535092,-6.531108,8.5,-15,0.3556,34.,-1.8900000000000001,-1.8,137.,0.39,0.13
115322,19629,58.531187,-6.60421,8.7,-15,0.33530000000000004,34.,-1.8900000000000001,-1.8,137.20000000000002,0.39,0.12
115322,21000,58.525753,-6.714927,9.4,-20,0.3476,34.,-1.8900000000000001,-1.8,135.8,0.4,0.11
115322,22021,58.521555,-6.798487,9.3,-21,0.34640000000000004,34.,-1.8900000000000001,-1.8,139.5,0.41000000000000003,0.12
115322,22940,58.518052,-6.875037,9.5,-20,0.34390000000000004,34.,-1.8900000000000001,-1.8,140.,0.41000000000000003,0.13
115322,23940,58.514527,-6.957955,9.3,-19,0.34490000000000004,34.,-1.8900000000000001,-1.8,136.70000000000002,0.42,0.14
115322,24989,58.50979,-7.043382,9.1,-20,0.3699,34.,-1.8800000000000001,-1.8,135.1,0.43,0.15
115322,25919,58.501928,-7.11947,9.6,-22,0.3657,34.,-1.8800000000000001,-1.8,138.8,0.44,0.16
115322,26879,58.493023,-7.199582,9.9,-24,0.3764,34.,-1.87,-1.8,154.,0.46,0.17
115322,27821,58.483657,-7.27918,10.3,-24,0.3773,34.,-1.87,-1.8,162.3,0.48,0.17
115322,30541,58.462797,-7.511165,10.2,-24,0.40800000000000003,34.,-1.85,-1.8,145.5,0.49,0.16
115322,225661,58.377985,-8.991495,1.2,-100,0.4751,33.800000000000004,-1.75,-1.8,144.8,0.4,0.18
115322,448829,58.407878,-8.893797,2.,-92,0.4711,33.800000000000004,-1.73,-1.8,145.4,0.4,0.15
115322,522778,58.264458,-9.18191,4.6,-76,0.44470000000000004,33.7,-1.67,-1.7000000000000002,128.9,0.36,0.06
115322,522787,58.264482,-9.181877,3.3,-76,0.44470000000000004,33.7,-1.67,-1.7000000000000002,128.9,0.36,0.06
115322,570390,58.435192,-8.700987,5.,-81,0.4937,33.800000000000004,-1.73,-1.7000000000000002,143.3,0.43,0.08
115322,659199,58.523478,-8.02002,10.,-47,0.46790000000000004,33.9,-1.78,-1.8,136.3,0.47000000000000003,0.03
115322,666520,58.515815,-7.416827,8.8,-24,0.39980000000000004,34.,-1.8,-1.8,149.6,0.48,-0.01
115322,669539,58.520765,-7.174735,8.6,-24,0.37560000000000004,34.,-1.81,-1.8,154.4,0.42,-0.02
115322,670501,58.521763,-7.097608,9.3,-22,0.37120000000000003,34.,-1.81,-1.8,155.8,0.41000000000000003,-0.02
115322,671442,58.522887,-7.024403,8.4,-19,0.3647,34.,-1.81,-1.8,161.20000000000002,0.41000000000000003,-0.03
115322,672349,58.523795,-6.953655,8.9,-19,0.34700000000000003,34.,-1.81,-1.8,164.,0.41000000000000003,-0.04
115322,673641,58.52428,-6.851563,9.4,-18,0.3431,34.,-1.81,-1.8,167.60000000000002,0.4,-0.05
115322,674560,58.524273,-6.779197,9.8,-19,0.3431,34.,-1.81,-1.8,168.10000000000002,0.4,-0.05
115322,675541,58.524305,-6.70175,8.8,-19,0.3381,34.,-1.81,-1.8,168.3,0.39,-0.05
115322,676460,58.525677,-6.627497,10.,-17,0.3407,34.,-1.81,-1.8,168.8,0.37,-0.05
115322,677500,58.527095,-6.543908,10.1,-16,0.33990000000000004,34.,-1.81,-1.8,167.9,0.36,-0.06
115322,678481,58.52845,-6.465672,9.3,-15,0.3588,34.,-1.81,-1.8,166.70000000000002,0.35000000000000003,-0.07
115322,679560,58.530933,-6.376457,8.9,-11,0.38980000000000004,34.,-1.81,-1.8,168.,0.35000000000000003,-0.07
115322,680480,58.535175,-6.298282,11.1,-13,0.397,34.,-1.82,-1.8,168.20000000000002,0.34,-0.08
115322,681402,58.521,-6.228213,9.6,-17,0.372,34.,-1.81,-1.8,165.8,0.36,-0.08
115322,682342,58.494545,-6.164165,9.9,-3,0.3662,34.,-1.8,-1.8,163.4,0.41000000000000003,-0.08
115322,683261,58.467008,-6.099755,10.2,-18,0.3683,34.,-1.79,-1.8,159.9,0.44,-0.08
115322,684191,58.439895,-6.034958,9.8,-22,0.3593,33.9,-1.78,-1.8,148.8,0.48,-0.08
115322,685140,58.414103,-5.968415,9.8,-25,0.36310000000000003,33.800000000000004,-1.77,-1.8,138.,0.53,-0.08
115322,686062,58.3865,-5.90889,9.8,-27,0.36110000000000003,33.800000000000004,-1.75,-1.7000000000000002,127.5,0.59,-0.07
115322,687001,58.358337,-5.846718,9.5,-28,0.3901,33.800000000000004,-1.74,-1.7000000000000002,112.2,0.6,-0.05
115322,687921,58.330597,-5.786257,9.7,-28,0.3916,33.800000000000004,-1.73,-1.7000000000000002,106.4,0.6,0.
115322,688830,58.302703,-5.724423,9.8,-26,0.39030000000000004,33.800000000000004,-1.72,-1.7000000000000002,117.4,0.56,0.04
115322,689761,58.275985,-5.661643,9.3,-25,0.37560000000000004,33.800000000000004,-1.71,-1.8,125.,0.52,0.05
115322,690721,58.252918,-5.594917,9.6,-25,0.3551,33.800000000000004,-1.71,-1.7000000000000002,117.5,0.48,0.01
115322,691622,58.229158,-5.536717,9.7,-23,0.34940000000000004,33.800000000000004,-1.7,-1.6,110.80000000000001,0.48,-0.01
115322,692591,58.203512,-5.475048,9.5,-16,0.3554,33.7,-1.69,-1.6,111.5,0.5,0.
115322,692759,58.198865,-5.464218,9.1,-15,0.3542,33.7,-1.69,-1.6,110.9,0.51,0.
115322,693041,58.19108,-5.446682,9.4,-14,0.3497,33.7,-1.69,-1.6,109.30000000000001,0.51,0.
115322,693493,58.177853,-5.419012,9.,-13,0.3509,33.7,-1.68,-1.6,112.,0.51,0.02
115322,693808,58.166667,-5.402668,9.4,-7,0.3406,33.7,-1.68,-1.6,112.2,0.51,0.04
