TrackNumber,Time(seconds),Latitude,Longitude,SOG,Oceanic Depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
121629,0,54.926143,-166.295625,4.7,-44,7.2447,34.1,-0.65,5.9,193.8,0.34,-0.02
121629,5439,54.945473,-166.33368,5.,-45,6.6808000000000005,34.1,-0.66,5.800000000000001,235.8,0.33,-0.05
121629,27835,54.910413,-166.194352,4.5,-44,7.5042,34.1,-0.64,5.9,135.8,0.34,0.1
121629,32719,54.906438,-166.27558,4.2,-48,7.1199,34.1,-0.65,5.9,164.70000000000002,0.35000000000000003,0.01
121629,33427,54.90914,-166.251428,4.4,-50,6.8306000000000004,34.1,-0.65,5.9,146.1,0.35000000000000003,0.04
121629,33456,54.909248,-166.250417,4.2,-50,6.817200000000001,34.1,-0.65,5.9,145.20000000000002,0.35000000000000003,0.04
121629,33516,54.909465,-166.248372,4.3,-44,7.262700000000001,34.1,-0.65,5.9,143.6,0.35000000000000003,0.04
121629,33527,54.909498,-166.248032,4.2,-44,7.264,34.1,-0.65,5.9,143.3,0.35000000000000003,0.04
121629,33566,54.909623,-166.246748,4.1,-44,7.2689,34.1,-0.65,5.9,142.20000000000002,0.35000000000000003,0.04
121629,33576,54.90966,-166.246385,4.2,-44,7.270300000000001,34.1,-0.65,5.9,142.,0.35000000000000003,0.04
121629,33849,54.910117,-166.237175,4.4,-44,7.3100000000000005,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.05
121629,33850,54.910117,-166.237175,4.4,-44,7.3100000000000005,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.05
121629,33905,54.909873,-166.235273,4.3,-44,7.3201,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,33937,54.909687,-166.234238,4.4,-44,7.3258,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,33946,54.909622,-166.233903,4.4,-44,7.3276,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,33986,54.909332,-166.232588,4.4,-44,7.3349,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,33995,54.909253,-166.232265,4.4,-44,7.3368,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,34006,54.909182,-166.231937,4.4,-44,7.338500000000001,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,34055,54.908828,-166.230337,4.3,-44,7.3472,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,34126,54.908375,-166.228033,4.4,-44,7.359,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,34136,54.908312,-166.227665,4.3,-44,7.3609,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,34137,54.908312,-166.227665,4.3,-44,7.3609,34.1,-0.64,5.9,136.70000000000002,0.35000000000000003,0.06
121629,37780,54.905235,-166.219293,4.3,-44,7.403300000000001,34.1,-0.64,5.9,137.1,0.35000000000000003,0.08
121629,39285,54.931447,-166.243035,4.7,-44,6.7311000000000005,34.1,-0.65,5.9,139.6,0.34,0.04
121629,39286,54.931447,-166.243035,4.7,-44,6.7311000000000005,34.1,-0.65,5.9,139.6,0.34,0.04
121629,39316,54.932065,-166.243277,4.6,-44,6.7189000000000005,34.1,-0.65,5.9,139.8,0.34,0.03
121629,39337,54.932487,-166.243457,4.5,-44,6.7103,34.1,-0.65,5.9,140.,0.34,0.03
121629,39397,54.933693,-166.24393,4.5,-44,6.6862,34.1,-0.65,5.9,140.6,0.34,0.03
121629,39416,54.934078,-166.244082,4.5,-44,6.6785000000000005,34.1,-0.65,5.9,140.70000000000002,0.34,0.03
121629,39476,54.935288,-166.244613,4.6,-44,6.6531,34.1,-0.65,5.9,141.4,0.34,0.03
121629,39547,54.936737,-166.245333,4.5,-44,6.6208,34.1,-0.65,5.9,142.20000000000002,0.34,0.03
121629,39566,54.937137,-166.245528,4.5,-44,6.6119,34.1,-0.65,5.9,142.5,0.34,0.03
121629,39567,54.937137,-166.245528,4.5,-44,6.6119,34.1,-0.65,5.9,142.5,0.34,0.03
121629,39936,54.944467,-166.249458,4.6,-44,6.4379,34.1,-0.66,5.9,147.6,0.34,0.02
121629,43410,54.933922,-166.248517,4.3,-44,6.5924000000000005,34.1,-0.65,5.9,146.1,0.34,0.03
121629,45139,54.938045,-166.231142,4.8,-44,6.8935,34.1,-0.65,5.9,136.5,0.34,0.04
121629,45140,54.938045,-166.231142,4.8,-44,6.8935,34.1,-0.65,5.9,136.5,0.34,0.04
121629,45144,54.937992,-166.230975,4.7,-44,6.8975,34.1,-0.65,5.9,136.5,0.34,0.04
121629,45145,54.93798,-166.230942,4.7,-44,6.898300000000001,34.1,-0.65,5.9,136.5,0.34,0.04
