TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
101423,0,58.960643,23.524183,0.,-1,-99999,34.,-1.86,-0.2,172.60000000000002,0.1,0.04
101423,4641443,58.960663,23.524193,0.,-1,-99999,33.9,-1.84,-1.8,132.8,0.1,-0.07
101423,4642505,58.960687,23.524332,0.,-1,-99999,33.9,-1.84,-1.8,132.8,0.1,-0.07
101423,4731014,58.960712,23.524257,0.,-1,-99999,33.9,-1.84,-1.8,132.70000000000002,0.09,-0.05
101423,5760016,58.960602,23.524277,0.,-1,-99999,33.9,-1.9000000000000001,-1.8,168.10000000000002,0.26,-0.02
101423,5760988,58.960698,23.524253,0.,-1,-99999,33.9,-1.9000000000000001,-1.8,168.10000000000002,0.26,-0.02
101423,5762057,58.96067,23.524318,0.,-1,-99999,33.9,-1.9000000000000001,-1.8,168.20000000000002,0.26,-0.02
101423,6448097,58.960648,23.524198,0.,-1,-99999,33.9,-1.84,-1.8,166.20000000000002,0.12,-0.22
101423,6449025,58.960663,23.524353,0.,-1,-99999,33.9,-1.84,-1.8,166.20000000000002,0.12,-0.22
101423,6449937,58.96067,23.524253,0.,-1,-99999,33.9,-1.84,-1.8,166.20000000000002,0.12,-0.22
101423,6450906,58.960652,23.524247,0.,-1,-99999,33.9,-1.84,-1.8,166.10000000000002,0.12,-0.22
101423,6451907,58.960692,23.524352,0.,-1,-99999,33.9,-1.84,-1.8,166.10000000000002,0.12,-0.22
101423,6452877,58.960698,23.524372,0.1,-1,-99999,33.9,-1.84,-1.8,166.10000000000002,0.12,-0.22
101423,6453835,58.960643,23.524333,0.,-1,-99999,33.9,-1.84,-1.8,166.,0.12,-0.22
101423,6454888,58.960683,23.524347,0.1,-1,-99999,33.9,-1.84,-1.8,166.,0.12,-0.22
101423,6455817,58.960688,23.524392,0.,-1,-99999,33.9,-1.84,-1.8,166.,0.12,-0.22
101423,6457058,58.960657,23.524365,0.,-1,-99999,33.9,-1.84,-1.8,165.9,0.12,-0.22
101423,6458907,58.960657,23.524357,0.,-1,-99999,33.9,-1.84,-1.8,165.9,0.12,-0.22
