TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
101321,0,40.891733,12.974143,8.7,-124,0.2026,34.5,-0.1,13.600000000000001,132.9,0.54,0.09
101321,959,40.865903,12.935328,9.1,-81,0.2005,34.6,-0.08,14.100000000000001,145.3,0.62,0.05
101321,1879,40.84955,12.889088,9.1,-140,0.2015,34.7,-0.07,14.5,116.60000000000001,0.63,0.
101321,2780,40.84073,12.840923,9.,-75,-99999,34.7,-0.07,14.8,121.2,0.6,-0.02
101321,3697,40.831743,12.790922,9.3,-543,-99999,34.800000000000004,-0.06,14.9,133.3,0.55,-0.03
101321,4673,40.82685,12.777258,0.,-479,-99999,34.7,-0.06,15.,119.4,0.52,-0.04
101321,5599,40.831007,12.776383,1.,-481,-99999,34.7,-0.06,15.,118.7,0.53,-0.04
101321,6613,40.833907,12.773352,1.8,-144,-99999,34.7,-0.06,15.,115.80000000000001,0.54,-0.04
101321,7530,40.83883,12.765323,2.1,-131,-99999,34.7,-0.07,15.,107.80000000000001,0.56,-0.04
101321,8450,40.842557,12.756193,2.1,-113,-99999,34.7,-0.07,15.,98.30000000000001,0.5700000000000001,-0.04
101321,9448,40.84539,12.747532,2.,-383,-99999,34.800000000000004,-0.07,15.,89.10000000000001,0.58,-0.04
101321,10359,40.84808,12.736995,2.,-354,-99999,34.800000000000004,-0.07,15.100000000000001,77.7,0.59,-0.04
101321,11298,40.850587,12.722482,2.,-312,-99999,34.800000000000004,-0.07,15.200000000000001,62.,0.6,-0.05
101321,12256,40.85151,12.714228,2.6,-287,-99999,34.800000000000004,-0.08,15.200000000000001,58.7,0.6,-0.06
101321,13199,40.85138,12.702202,1.8,-249,-99999,34.800000000000004,-0.08,15.200000000000001,57.800000000000004,0.59,-0.08
101321,14152,40.849403,12.691567,2.3,-212,-99999,34.800000000000004,-0.08,15.3,57.2,0.5700000000000001,-0.09
101321,15099,40.84554,12.678418,2.,-164,-99999,34.800000000000004,-0.08,15.4,56.6,0.54,-0.12
101321,16358,40.839827,12.666207,0.3,-496,-99999,34.7,-0.08,15.4,56.,0.5,-0.14
101321,17358,40.83573,12.659553,2.3,-474,-99999,34.7,-0.08,15.4,55.7,0.47000000000000003,-0.16
101321,18280,40.830697,12.651902,1.6,-702,-99999,34.7,-0.08,15.4,55.1,0.43,-0.17
101321,19593,40.82282,12.638645,2.1,-673,-99999,34.7,-0.08,15.4,53.900000000000006,0.37,-0.2
101321,20508,40.817547,12.629703,1.6,-652,-99999,34.7,-0.08,15.4,53.5,0.33,-0.22
101321,21489,40.813717,12.623447,2.,-636,-99999,34.7,-0.08,15.4,53.2,0.3,-0.23
101321,22509,40.808937,12.616392,1.4,-618,-99999,34.7,-0.08,15.4,52.7,0.26,-0.24
101321,23728,40.804727,12.611073,2.,-604,-99999,34.7,-0.08,15.4,52.400000000000006,0.23,-0.26
101321,24650,40.79956,12.603873,1.7,-584,-99999,34.7,-0.08,15.4,51.800000000000004,0.2,-0.27
101321,25639,40.793247,12.596507,1.2,-562,-99999,34.7,-0.08,15.4,51.,0.17,-0.28
101321,26569,40.788317,12.591652,2.,-546,-99999,34.7,-0.08,15.5,50.400000000000006,0.15,-0.29
101321,27590,40.780407,12.584857,2.3,-523,-99999,34.7,-0.09,15.5,49.7,0.12,-0.31
101321,28500,40.771483,12.577187,2.6,-722,-99999,34.7,-0.09,15.600000000000001,48.800000000000004,0.09,-0.32
101321,29513,40.76104,12.567882,3.1,-704,-99999,34.7,-0.09,15.700000000000001,47.900000000000006,0.05,-0.34
101321,30449,40.75286,12.560333,2.1,-687,-99999,34.7,-0.1,15.700000000000001,47.300000000000004,0.02,-0.35000000000000003
101321,31399,40.74556,12.553412,2.3,-739,-99999,34.7,-0.1,15.8,46.1,-0.01,-0.36
101321,32336,40.74137,12.549007,2.1,-739,-99999,34.7,-0.1,15.8,45.300000000000004,-0.03,-0.37
101321,33330,40.731363,12.53886,2.3,-737,-99999,34.800000000000004,-0.11,15.9,43.400000000000006,-0.07,-0.38
101321,34260,40.727723,12.534143,3.8,-737,-99999,34.800000000000004,-0.11,16.,42.5,-0.08,-0.39
101321,35181,40.761087,12.540343,8.2,-651,-99999,34.7,-0.1,15.700000000000001,45.2,0.03,-0.37
101321,36119,40.795507,12.552197,8.4,-686,-99999,34.7,-0.09,15.5,48.800000000000004,0.14,-0.34
