TrackNumber,Time(seconds),Latitude,Longitude,SOG,Oceanic Depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
130291,0,22.612537,120.274817,0.,16,0.0728,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,72,22.612505,120.274823,0.,16,0.0728,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,267,22.612525,120.27481,0.,16,0.0728,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,558,22.612757,120.275045,0.6,16,0.0728,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,936,22.606472,120.282205,8.5,15,0.0738,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,994,22.604377,120.283632,8.8,15,0.07400000000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,1230,22.59615,120.288587,8.9,16,0.07490000000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,1640,22.582573,120.29801,8.3,-36,0.0755,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,1838,22.576745,120.303792,8.5,-36,0.0752,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,1932,22.573642,120.306488,8.4,-35,0.0751,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,2222,22.569512,120.309828,2.5,-35,0.07490000000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,2698,22.566532,120.312268,1.2,-34,0.0748,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,2782,22.566157,120.312645,1.8,-34,0.0747,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,2934,22.564238,120.313718,2.4,-34,0.0747,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,3156,22.562048,120.314442,2.1,-33,0.0747,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,3754,22.55934,120.315832,0.4,-33,0.0746,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,4273,22.558555,120.316813,0.5,-33,0.0746,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,4274,22.558555,120.316813,0.5,-33,0.0746,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,4685,22.552435,120.31675,7.1,-30,0.0746,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,5128,22.549633,120.30327,11.5,-24,0.0756,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,5214,22.54558,120.290852,11.,-18,0.0731,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,5591,22.52733,120.283847,11.6,-8,0.07050000000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,6131,22.499047,120.275945,11.3,-49,0.0664,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,6145,22.498535,120.275798,11.4,-49,0.0665,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,6201,22.502128,120.276827,11.4,6,0.0734,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,6496,22.480487,120.271537,11.2,-44,0.06860000000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,7096,22.448265,120.26963,11.9,-34,0.0695,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,7585,22.42413,120.264545,11.7,-25,0.0689,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,7654,22.418777,120.263015,11.9,-23,0.0688,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,7977,22.4011,120.257032,12.3,-53,0.0726,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,8017,22.4011,120.257032,12.3,-53,0.0726,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,8658,22.364747,120.24413,12.1,-86,0.0614,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,9064,22.342977,120.236082,12.,-63,0.0646,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,9065,22.342977,120.236082,12.,-63,0.0646,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,10048,22.316188,120.221848,0.8,-181,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,10050,22.316187,120.221847,0.8,-181,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,10292,22.315743,120.221695,0.3,-180,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,10984,22.313107,120.221067,6.7,-177,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,11190,22.305715,120.217782,9.9,-165,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,11198,22.305715,120.217782,9.9,-165,0.0591,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,11299,22.300555,120.217168,9.3,-159,0.0592,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,13540,22.302898,120.21576,0.7,-160,0.0592,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,13547,22.302898,120.21576,0.7,-160,0.0592,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,13573,22.30296,120.215677,0.6,-160,0.0592,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,15126,22.305615,120.21366,0.2,-161,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,15452,22.305638,120.213627,0.2,-161,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,16048,22.30528,120.212605,0.5,-159,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,16234,22.30529,120.212167,0.4,-159,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,16350,22.305357,120.211837,0.4,-158,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,16572,22.305423,120.211193,0.7,-158,0.059300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,17034,22.30568,120.209853,0.7,-157,0.0594,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,17395,22.305902,120.208822,0.6,-156,0.0594,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,17943,22.306567,120.207627,0.7,-155,0.060000000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,18306,22.307242,120.20666,0.9,-155,0.0601,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,19482,22.308818,120.203563,0.5,-154,0.060200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,19485,22.308817,120.203562,0.4,-154,0.060200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,20210,22.30776,120.20255,0.7,-152,0.060200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
130291,20383,22.30758,120.202418,0.4,-151,0.060200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
