TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
111771,0,39.795518,18.362785,0.,-15,0.2605,38.5,-0.5700000000000001,23.,11.,-0.19,-0.17
111771,1000,39.79553,18.362748,0.,-15,0.2605,38.5,-0.5700000000000001,23.,11.,-0.19,-0.17
111771,1918,39.795538,18.362782,0.,-15,0.2605,38.5,-0.5700000000000001,23.,11.,-0.19,-0.17
111771,2859,39.79553,18.362785,0.,-15,0.2605,38.5,-0.5700000000000001,23.,11.,-0.19,-0.17
111771,3859,39.79553,18.362788,0.,-15,0.2605,38.5,-0.5700000000000001,23.,11.,-0.19,-0.17
111771,392703,39.135373,18.139437,7.3,-621,0.113,38.6,-0.67,24.400000000000002,14.200000000000001,0.12,0.3
111771,393953,39.135677,18.08815,7.3,-609,0.11130000000000001,38.6,-0.6900000000000001,24.400000000000002,14.200000000000001,0.11,0.31
111771,394934,39.136305,18.042958,7.4,-614,0.11040000000000001,38.6,-0.7000000000000001,24.400000000000002,16.400000000000002,0.1,0.3
111771,395835,39.137148,18.002832,7.3,-637,0.11270000000000001,38.5,-0.72,24.5,18.7,0.08,0.28
111771,398183,39.16833,17.917583,7.5,-536,0.1213,38.6,-0.74,24.400000000000002,12.700000000000001,0.04,0.17
111771,399159,39.192855,17.887577,7.4,-496,0.13040000000000002,38.6,-0.74,24.5,17.400000000000002,0.03,0.09
111771,402145,39.223418,17.870583,0.3,-492,0.1335,38.6,-0.75,24.5,21.400000000000002,0.02,0.05
111771,403128,39.222155,17.872485,0.5,-492,0.1333,38.6,-0.75,24.5,21.1,0.02,0.06
111771,404240,39.220687,17.875223,0.4,-492,0.1303,38.6,-0.75,24.5,20.700000000000003,0.02,0.06
111771,405217,39.21928,17.877953,0.5,-492,0.1301,38.6,-0.75,24.5,20.3,0.02,0.07
111771,406236,39.217433,17.880647,0.7,-492,0.1298,38.6,-0.75,24.5,19.8,0.02,0.08
111771,407177,39.215633,17.883272,0.6,-492,0.12940000000000002,38.6,-0.75,24.5,19.3,0.02,0.09
111771,408182,39.213678,17.885915,0.4,-492,0.1291,38.6,-0.75,24.5,18.8,0.02,0.09
111771,409317,39.211213,17.888722,0.6,-492,0.1287,38.6,-0.75,24.5,18.2,0.03,0.1
111771,410298,39.20883,17.890998,0.6,-492,0.1283,38.6,-0.75,24.5,17.6,0.03,0.11
111771,411297,39.206442,17.893543,0.9,-492,0.1323,38.6,-0.74,24.5,17.,0.03,0.11
111771,412476,39.20358,17.896472,0.7,-493,0.13190000000000002,38.6,-0.74,24.5,16.2,0.03,0.12
111771,413468,39.201047,17.898872,0.6,-493,0.1316,38.6,-0.74,24.5,15.5,0.03,0.13
111771,414461,39.198377,17.901305,0.9,-494,0.1313,38.6,-0.74,24.5,15.,0.04,0.14
111771,415416,39.195783,17.903088,0.7,-494,0.131,38.6,-0.74,24.5,14.700000000000001,0.04,0.14
111771,416356,39.19317,17.90441,0.6,-495,0.1307,38.6,-0.74,24.5,14.5,0.04,0.14
111771,417277,39.190527,17.905592,0.6,-495,0.13040000000000002,38.6,-0.74,24.5,14.3,0.04,0.15
111771,418220,39.187852,17.906727,0.3,-496,0.13,38.6,-0.74,24.5,14.100000000000001,0.04,0.15
111771,420216,39.182185,17.908467,0.3,-498,0.1293,38.6,-0.74,24.5,13.8,0.05,0.15
111771,421165,39.179627,17.9091,1.,-499,0.129,38.6,-0.74,24.5,13.600000000000001,0.05,0.16
111771,422120,39.177265,17.909493,0.2,-499,0.1287,38.6,-0.74,24.5,13.600000000000001,0.05,0.16
