TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
124354,0,44.622287,-124.05306,0,24,-99999,33.1,0.01,13.9,10.,-0.09,-0.14
124354,2378,44.622287,-124.053107,0,24,-99999,33.1,0.01,13.9,10.,-0.09,-0.14
124354,3336,44.62886,-124.054215,0,21,1.6026,33.1,0.01,13.9,10.,-0.09,-0.14
124354,53397,44.772872,-124.282448,16.5,-25,3.8345000000000002,32.4,0.04,15.4,13.9,-0.18,-0.42
124354,54748,44.844232,-124.375828,13.3,-38,1.3033000000000001,32.2,0.06,16.5,14.700000000000001,-0.18,-0.34
124354,55962,44.90508,-124.462718,17.1,-49,0.8085,32.2,0.08,17.2,15.100000000000001,-0.19,-0.29
124354,57001,44.951523,-124.538018,20.7,-60,0.6615,32.,0.09,17.7,13.,-0.19,-0.26
124354,63517,45.01478,-124.642393,6.4,-80,0.5038,32.,0.1,17.8,12.9,-0.18,-0.24
124354,64681,45.020312,-124.645042,4.3,-81,0.49810000000000004,32.,0.1,17.7,12.8,-0.18,-0.24
124354,66035,45.031137,-124.682453,6,-107,0.4544,32.1,0.1,17.6,12.200000000000001,-0.18,-0.23
124354,67440,45.05767,-124.714902,5.5,-131,0.4219,32.1,0.1,17.5,11.5,-0.18,-0.22
124354,67444,45.05767,-124.714902,5.5,-131,0.4219,32.1,0.1,17.5,11.5,-0.18,-0.22
124354,68643,45.037368,-124.737932,20.7,-123,0.40700000000000003,32.1,0.1,17.5,11.8,-0.19,-0.21
124354,69752,44.997222,-124.720257,5.3,-131,0.4474,32.1,0.1,17.7,12.9,-0.22,-0.21
124354,70893,44.972718,-124.708605,3.6,-110,0.4665,32.,0.1,17.7,13.600000000000001,-0.24,-0.2
124354,76284,44.907377,-124.701967,22.1,-87,0.5473,31.900000000000002,0.09,17.6,14.100000000000001,-0.28,-0.19
124354,78271,44.879987,-124.562447,0.9,-56,0.6971,32.2,0.09,17.3,16.400000000000002,-0.22,-0.23
124354,79563,44.8773,-124.539052,5.2,-55,0.7586,32.2,0.08,17.3,16.5,-0.22,-0.25
124354,80647,44.866547,-124.550423,6.1,-54,0.7157,32.2,0.08,17.3,16.400000000000002,-0.22,-0.24
124354,82292,44.86596,-124.512132,8.9,-53,0.7734000000000001,32.2,0.08,17.3,16.5,-0.21,-0.26
124354,82621,44.859977,-124.501267,6.2,-52,0.8028000000000001,32.2,0.08,17.2,16.5,-0.21,-0.26
124354,84569,44.78249,-124.366035,18.8,-34,2.4386,32.300000000000004,0.06,16.400000000000002,14.,-0.2,-0.37
124354,84629,44.779882,-124.358512,19.6,-34,2.4899,32.300000000000004,0.06,16.3,14.,-0.2,-0.37
124354,85500,44.720098,-124.258617,25,-21,3.4814000000000003,32.5,0.03,14.9,15.5,-0.17,-0.45
124354,86461,44.655607,-124.148213,21.6,-5,3.6159000000000003,33.,0.,13.8,20.3,-0.17,-0.34
124354,87392,44.622657,-124.089203,0.8,-2,5.3068,33.1,0.,13.9,11.3,-0.1,-0.18
124354,88302,44.619305,-124.089143,5.3,-2,5.3052,33.1,0.,13.9,11.200000000000001,-0.1,-0.18
124354,1013519,46.904553,-124.105653,0,11,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1014449,46.905183,-124.104027,3.6,12,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1015350,46.920585,-124.105312,0.6,8,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1016275,46.920998,-124.09356,10.7,9,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1017143,46.919103,-124.10488,4.2,8,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1017239,46.919725,-124.102178,3.5,8,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1018195,46.921048,-124.094422,7,9,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1019101,46.9142,-124.10667,1,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1020062,46.906677,-124.100038,3.2,12,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1021014,46.90797,-124.107737,2.9,11,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1022017,46.908818,-124.111598,0.1,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1084409,46.91008,-124.112163,0,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1085429,46.910057,-124.112165,0,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1086445,46.910835,-124.113558,0.6,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1087402,46.91003,-124.172765,19.2,-9,10.751800000000001,32.800000000000004,0.03,13.3,15.700000000000001,0.02,-0.55
124354,1089110,46.869622,-124.373835,18.9,-17,3.8031,32.5,0.07,14.,24.8,0.07,-0.48
124354,1089118,46.869622,-124.373835,18.9,-17,3.8031,32.5,0.07,14.,24.8,0.07,-0.48
124354,1090074,46.851583,-124.487073,17.4,-21,2.2041,32.4,0.09,14.9,25.400000000000002,0.06,-0.38
124354,1090314,46.847272,-124.513622,16.9,-29,1.6449,32.300000000000004,0.1,14.9,25.700000000000003,0.06,-0.41000000000000003
124354,1090315,46.852655,-124.480535,16.4,-22,2.141,32.4,0.09,14.9,25.3,0.06,-0.38
124354,1091035,46.833425,-124.593045,17,-37,1.5264,32.2,0.12,15.5,25.200000000000003,0.05,-0.44
124354,1112006,46.810003,-124.602978,28.5,-43,1.327,32.2,0.12,15.700000000000001,24.200000000000003,0.05,-0.44
124354,1112402,46.825522,-124.529092,30.3,-38,1.4459,32.300000000000004,0.1,15.100000000000001,24.700000000000003,0.05,-0.41000000000000003
124354,1112968,46.842425,-124.447912,3.6,-23,3.0721000000000003,32.4,0.09,14.9,23.400000000000002,0.06,-0.41000000000000003
124354,1113059,46.842815,-124.446223,3,-23,3.0661,32.4,0.09,14.9,23.3,0.07,-0.41000000000000003
124354,1113540,46.851797,-124.403087,21.8,-14,3.5519000000000003,32.4,0.08,14.700000000000001,22.3,0.07,-0.45
124354,1114735,46.889008,-124.223558,24.2,-4,10.876900000000001,32.800000000000004,0.02,13.4,16.1,0.02,-0.55
124354,1115755,46.909363,-124.111093,0.5,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1171482,46.91045,-124.111507,0,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1172439,46.910775,-124.11191,6.3,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1173399,46.9125,-124.136082,23.2,6,11.487200000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1175529,46.857137,-124.385402,19.8,-16,3.5865,32.4,0.07,14.600000000000001,21.400000000000002,0.07,-0.47000000000000003
124354,1175769,46.850652,-124.41693,20.7,-25,2.8728000000000002,32.4,0.08,14.9,21.1,0.06,-0.43
124354,1175957,46.845865,-124.440567,21.6,-24,3.0093,32.300000000000004,0.08,15.,21.8,0.06,-0.41000000000000003
124354,1176458,46.83275,-124.50652,18.2,-39,1.466,32.300000000000004,0.1,15.3,23.,0.05,-0.39
124354,1177058,46.819323,-124.579608,18.2,-36,1.4895,32.2,0.11,15.5,23.3,0.05,-0.43
124354,1177242,46.815317,-124.601272,19.1,-44,1.2729000000000001,32.1,0.12,15.700000000000001,23.3,0.05,-0.43
124354,1190205,46.685697,-124.791207,7.2,-81,0.5562,32.1,0.17,17.6,20.400000000000002,-0.01,-0.36
124354,1190237,46.685698,-124.791207,7.2,-81,0.5562,32.1,0.17,17.6,20.400000000000002,-0.01,-0.36
124354,1198488,46.690932,-124.832887,1.1,-55,0.4546,32.1,0.18,17.7,20.5,-0.02,-0.33
124354,1198492,46.690933,-124.832887,1.1,-55,0.4546,32.1,0.18,17.7,20.5,-0.02,-0.33
124354,1200580,46.692878,-124.798985,22.6,-78,0.4192,32.1,0.17,17.7,20.200000000000003,-0.01,-0.35000000000000003
124354,1200584,46.692878,-124.798985,22.6,-78,0.4192,32.1,0.17,17.7,20.200000000000003,-0.01,-0.35000000000000003
124354,1202084,46.762175,-124.601247,22,-40,1.4023,32.1,0.12,15.9,24.3,0.05,-0.43
124354,1202088,46.762175,-124.601247,22.1,-40,1.4023,32.1,0.12,15.9,24.3,0.05,-0.43
124354,1203224,46.817615,-124.441775,23.5,-33,2.7036000000000002,32.300000000000004,0.08,15.3,20.200000000000003,0.06,-0.41000000000000003
124354,1203248,46.817615,-124.441775,23.5,-33,2.7036000000000002,32.300000000000004,0.08,15.3,20.200000000000003,0.06,-0.41000000000000003
124354,1204304,46.864945,-124.30485,24,-10,5.3579,32.6,0.04,13.600000000000001,22.6,0.05,-0.53
124354,1205230,46.907162,-124.18601,24.1,-8,12.104700000000001,32.7,0.02,13.600000000000001,15.600000000000001,0.01,-0.53
124354,1206248,46.908818,-124.111832,0,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1207151,46.908803,-124.111602,0,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1257766,46.910715,-124.111325,2.9,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1258726,46.911385,-124.104715,1.9,11,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1259738,46.909075,-124.14659,23.9,4,12.553700000000001,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1283906,46.815435,-124.543393,21.5,-37,1.4499,32.1,0.1,15.600000000000001,20.,0.05,-0.4
124354,1283907,46.815435,-124.543392,21.5,-37,1.4499,32.1,0.1,15.600000000000001,20.,0.05,-0.4
124354,1284015,46.8161,-124.53897,15.6,-37,1.4982,32.1,0.1,15.600000000000001,20.,0.05,-0.4
124354,1286916,46.892912,-124.203618,17.6,-4,13.9821,32.7,0.02,13.8,16.,0.01,-0.52
124354,1287872,46.909915,-124.106142,4,11,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1288801,46.910473,-124.111465,0.1,10,-99999,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
124354,1722999,44.622823,-124.05125,0.1,24,-99999,32.7,0.02,12.700000000000001,11.600000000000001,-0.03,-0.07
124354,1723984,44.624827,-124.053568,6.5,23,-99999,32.7,0.02,12.700000000000001,11.600000000000001,-0.03,-0.07
124354,1725064,44.622283,-124.05302,0,24,-99999,32.7,0.02,12.700000000000001,11.600000000000001,-0.03,-0.07
124354,1726109,44.628778,-124.05433,0,21,1.3687,32.7,0.02,12.700000000000001,11.700000000000001,-0.03,-0.07
124354,1777339,44.622285,-124.05304,0,24,-99999,32.800000000000004,0.02,12.5,12.200000000000001,-0.03,-0.07
