TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
102433,0,22.580158,120.296833,0.,-35,1.9680000000000002,34.5,0.75,29.,35.300000000000004,-0.22,0.14
102433,2,22.580158,120.296833,0.,-35,1.9680000000000002,34.5,0.75,29.,35.300000000000004,-0.22,0.14
102433,168,22.580143,120.296877,0.,-35,1.9680000000000002,34.5,0.75,29.,35.300000000000004,-0.22,0.14
102433,394,22.580142,120.296877,0.,-35,1.9680000000000002,34.5,0.75,29.,35.300000000000004,-0.22,0.14
102433,1074,22.580173,120.296912,0.,-35,1.9680000000000002,34.5,0.75,29.,35.2,-0.22,0.14
102433,1250,22.580197,120.2969,0.,-35,1.9680000000000002,34.5,0.75,29.,35.2,-0.22,0.14
102433,1444,22.580165,120.29697,0.,-35,1.9680000000000002,34.5,0.75,29.,35.2,-0.22,0.14
102433,1618,22.580182,120.296935,0.,-35,1.9680000000000002,34.5,0.75,29.,35.1,-0.22,0.14
102433,1977,22.58017,120.29694,0.1,-35,1.9680000000000002,34.5,0.75,29.,35.1,-0.22,0.14
102433,2331,22.580187,120.296897,0.,-35,1.9680000000000002,34.5,0.75,29.,35.,-0.22,0.14
102433,2522,22.580178,120.296968,0.1,-35,1.9680000000000002,34.5,0.75,29.,35.,-0.22,0.14
102433,3053,22.580175,120.296933,0.,-35,1.9680000000000002,34.5,0.75,29.,34.9,-0.22,0.14
102433,3767,22.580173,120.296915,0.,-35,1.9680000000000002,34.5,0.75,29.,34.9,-0.22,0.14
102433,3958,22.580163,120.296925,0.,-35,1.9680000000000002,34.5,0.75,29.,34.800000000000004,-0.22,0.14
102433,3960,22.580163,120.296925,0.,-35,1.9680000000000002,34.5,0.75,29.,34.800000000000004,-0.22,0.14
102433,4134,22.58013,120.29694,0.,-35,1.9680000000000002,34.5,0.75,29.,34.800000000000004,-0.22,0.14
102433,4849,22.58017,120.296973,0.,-35,1.9680000000000002,34.5,0.75,29.,34.7,-0.23,0.14
102433,5212,22.580422,120.29672,0.,-35,1.9680000000000002,34.5,0.75,29.,34.7,-0.23,0.14
102433,5214,22.580422,120.29672,0.,-35,1.9680000000000002,34.5,0.75,29.,34.7,-0.23,0.14
102433,5927,22.580193,120.296947,0.,-35,1.9680000000000002,34.5,0.75,29.,34.6,-0.23,0.14
102433,6116,22.580198,120.296953,0.,-35,1.9680000000000002,34.5,0.75,29.,34.6,-0.23,0.14
102433,6118,22.580198,120.296953,0.,-35,1.9680000000000002,34.5,0.75,29.,34.6,-0.23,0.14
102433,7010,22.580202,120.296957,0.,-35,1.9680000000000002,34.5,0.75,29.,34.5,-0.23,0.14
102433,7014,22.580202,120.296957,0.,-35,1.9680000000000002,34.5,0.75,29.,34.5,-0.23,0.14
102433,7193,22.58014,120.296902,0.,-35,1.9680000000000002,34.5,0.75,29.,34.4,-0.23,0.14
102433,7197,22.58014,120.296902,0.,-35,1.9680000000000002,34.5,0.75,29.,34.4,-0.23,0.14
102433,7921,22.580215,120.296917,0.,-35,1.9680000000000002,34.5,0.75,29.,34.300000000000004,-0.23,0.14
102433,8094,22.58019,120.296957,0.,-35,1.9680000000000002,34.5,0.75,29.,34.300000000000004,-0.23,0.14
102433,8284,22.580247,120.296905,0.,-35,1.9680000000000002,34.5,0.75,29.,34.300000000000004,-0.23,0.14
102433,8450,22.58018,120.297018,0.,-35,1.9680000000000002,34.5,0.75,29.,34.300000000000004,-0.23,0.14
102433,9178,22.580235,120.29687,0.,-35,1.9680000000000002,34.5,0.75,29.,34.2,-0.23,0.14
102433,9355,22.580208,120.296923,0.,-35,1.9680000000000002,34.5,0.75,29.,34.2,-0.23,0.14
102433,9713,22.580222,120.296952,0.,-35,1.9680000000000002,34.5,0.75,29.,34.1,-0.23,0.14
102433,9890,22.580238,120.296933,0.,-35,1.9680000000000002,34.5,0.75,29.,34.1,-0.23,0.14
102433,10084,22.58021,120.296942,0.,-35,1.9680000000000002,34.5,0.75,29.,34.1,-0.23,0.14
102433,10614,22.580215,120.29696,0.,-35,1.9680000000000002,34.5,0.75,29.,34.,-0.23,0.14
102433,10968,22.580223,120.296968,0.,-35,1.9680000000000002,34.5,0.75,29.,34.,-0.23,0.14
102433,11157,22.580193,120.296922,0.,-35,1.9680000000000002,34.5,0.75,29.,33.9,-0.23,0.14
102433,11160,22.580193,120.296922,0.,-35,1.9680000000000002,34.5,0.75,29.,33.9,-0.23,0.14
102433,12055,22.580203,120.296907,0.,-35,1.9680000000000002,34.5,0.75,29.,33.800000000000004,-0.23,0.14
102433,12057,22.580202,120.296907,0.,-35,1.9680000000000002,34.5,0.75,29.,33.800000000000004,-0.23,0.14
102433,12061,22.580203,120.296907,0.,-35,1.9680000000000002,34.5,0.75,29.,33.800000000000004,-0.23,0.14
102433,12416,22.580222,120.296957,0.,-35,1.9680000000000002,34.5,0.75,29.,33.800000000000004,-0.23,0.14
102433,13130,22.58016,120.296945,0.,-35,1.9680000000000002,34.5,0.75,29.,33.7,-0.23,0.14
102433,13318,22.580175,120.296897,0.,-35,1.9680000000000002,34.5,0.75,29.,33.7,-0.23,0.14
102433,13487,22.58016,120.296948,0.,-35,1.9680000000000002,34.5,0.75,29.,33.6,-0.23,0.14
102433,13680,22.580208,120.29696,0.,-35,1.9680000000000002,34.5,0.75,29.,33.6,-0.23,0.14
102433,14040,22.580173,120.29691,0.,-35,1.9680000000000002,34.5,0.75,29.,33.6,-0.23,0.14
102433,14568,22.580197,120.296962,0.,-35,1.9680000000000002,34.5,0.75,29.,33.5,-0.23,0.14
102433,15116,22.580167,120.296953,0.,-35,1.9680000000000002,34.5,0.75,29.,33.4,-0.23,0.14
102433,15117,22.580167,120.296952,0.,-35,1.9680000000000002,34.5,0.75,29.,33.4,-0.23,0.14
102433,15120,22.580167,120.296953,0.,-35,1.9680000000000002,34.5,0.75,29.,33.4,-0.23,0.14
102433,15647,22.580182,120.296977,0.,-35,1.9680000000000002,34.5,0.75,29.,33.4,-0.23,0.14
102433,16194,22.580147,120.296935,0.,-35,1.9680000000000002,34.5,0.75,29.,33.300000000000004,-0.23,0.14
102433,16728,22.580143,120.296933,0.,-35,1.9680000000000002,34.5,0.75,29.,33.2,-0.23,0.14
102433,16740,22.580142,120.296932,0.,-35,1.9680000000000002,34.5,0.75,29.,33.2,-0.23,0.14
102433,17279,22.580112,120.296902,0.,-35,1.9680000000000002,34.5,0.75,29.,33.2,-0.23,0.15
102433,17281,22.580112,120.296902,0.,-35,1.9680000000000002,34.5,0.75,29.,33.2,-0.23,0.15
102433,17808,22.580157,120.296963,0.,-35,1.9680000000000002,34.5,0.75,29.,33.1,-0.23,0.15
102433,18353,22.580173,120.296943,0.,-35,1.9680000000000002,34.5,0.75,29.,33.,-0.23,0.15
102433,18360,22.580173,120.296943,0.,-35,1.9680000000000002,34.5,0.75,29.,33.,-0.23,0.15
102433,18887,22.580132,120.296875,0.,-35,1.9680000000000002,34.5,0.75,29.,33.,-0.24,0.15
102433,19251,22.58013,120.296945,0.,-35,1.9680000000000002,34.5,0.75,29.,32.9,-0.24,0.15
102433,19612,22.58014,120.296958,0.,-35,1.9680000000000002,34.5,0.75,29.,32.9,-0.24,0.15
102433,19803,22.580142,120.296992,0.,-35,1.9680000000000002,34.5,0.75,29.,32.800000000000004,-0.24,0.15
102433,19968,22.580143,120.296947,0.,-35,1.9680000000000002,34.5,0.75,29.,32.800000000000004,-0.24,0.15
102433,20332,22.580125,120.296917,0.,-35,1.9680000000000002,34.5,0.75,29.,32.800000000000004,-0.24,0.15
102433,20513,22.580143,120.296907,0.,-35,1.9680000000000002,34.5,0.75,29.,32.800000000000004,-0.24,0.15
102433,21049,22.580152,120.296993,0.,-35,1.9680000000000002,34.5,0.75,29.,32.7,-0.24,0.15
