TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
108844,0,37.18821,-7.335785,7.2,0,1.6652,36.1,-0.38,22.200000000000003,21.,0.11,-0.06
108844,459,37.173998,-7.327993,8.1,1,1.4419,36.1,-0.38,22.200000000000003,21.,0.11,-0.06
108844,939,37.154543,-7.327753,8.9,-2,1.0605,36.1,-0.38,22.200000000000003,21.,0.11,-0.06
108844,1620,37.126153,-7.327178,9.,-2,0.7242000000000001,36.1,-0.38,22.200000000000003,21.,0.11,-0.06
108844,3138,37.06332,-7.320902,9.1,-26,0.3907,36.1,-0.38,21.400000000000002,27.5,0.09,-0.13
108844,3239,37.059218,-7.320605,8.9,-26,0.3859,36.1,-0.38,21.400000000000002,28.,0.09,-0.14
108844,4227,37.018845,-7.318003,8.5,-27,0.34590000000000004,36.1,-0.38,21.200000000000003,26.5,0.15,-0.18
108844,4240,37.018442,-7.318017,8.7,-27,0.3458,36.1,-0.38,21.200000000000003,26.400000000000002,0.15,-0.18
108844,5179,36.979567,-7.313907,8.9,-40,0.2988,36.2,-0.38,21.3,19.,0.29,-0.21
108844,6099,36.955265,-7.301863,7.7,-42,0.2414,36.2,-0.38,21.400000000000002,14.5,0.35000000000000003,-0.24
108844,7038,36.951388,-7.286037,3.1,-45,0.2745,36.2,-0.38,21.400000000000002,13.,0.34,-0.25
108844,7939,36.947672,-7.271318,2.7,-47,0.2596,36.2,-0.38,21.5,12.9,0.33,-0.26
108844,8848,36.945023,-7.256465,2.9,-50,0.2444,36.2,-0.38,21.5,13.200000000000001,0.32,-0.26
108844,9750,36.942103,-7.24164,3.1,-36,0.2766,36.2,-0.38,21.5,13.4,0.3,-0.26
108844,10892,36.937928,-7.223078,3.,-38,0.2581,36.2,-0.38,21.6,13.700000000000001,0.29,-0.27
108844,12038,36.925403,-7.224392,3.,-37,0.2605,36.2,-0.38,21.6,15.8,0.31,-0.28
108844,12960,36.925382,-7.239417,3.2,-36,0.2756,36.2,-0.38,21.5,16.5,0.33,-0.28
108844,13158,36.926663,-7.242572,3.3,-36,0.2786,36.2,-0.38,21.5,16.400000000000002,0.33,-0.28
108844,13160,36.926662,-7.242572,3.3,-36,0.2786,36.2,-0.38,21.5,16.400000000000002,0.33,-0.28
108844,14457,36.936713,-7.261298,3.5,-49,0.2505,36.2,-0.38,21.5,15.100000000000001,0.34,-0.27
108844,15549,36.944553,-7.278855,3.1,-46,0.26780000000000004,36.2,-0.38,21.5,13.700000000000001,0.35000000000000003,-0.26
108844,16758,36.954375,-7.297335,3.8,-43,0.23620000000000002,36.2,-0.38,21.400000000000002,13.9,0.35000000000000003,-0.25
108844,17909,36.957273,-7.306777,1.2,-41,0.24700000000000003,36.2,-0.38,21.400000000000002,14.700000000000001,0.35000000000000003,-0.24
108844,18110,36.95682,-7.307435,1.6,-41,0.24780000000000002,36.2,-0.38,21.400000000000002,14.9,0.35000000000000003,-0.24
108844,18113,36.95682,-7.307435,1.5,-41,0.24780000000000002,36.2,-0.38,21.400000000000002,14.9,0.35000000000000003,-0.24
108844,18908,36.954025,-7.309048,0.8,-41,0.25,36.2,-0.38,21.400000000000002,15.700000000000001,0.36,-0.24
108844,19888,36.955688,-7.309632,2.,-41,0.2505,36.2,-0.38,21.400000000000002,15.5,0.36,-0.24
108844,20859,36.953537,-7.293358,3.1,-43,0.2316,36.2,-0.38,21.400000000000002,13.5,0.35000000000000003,-0.25
108844,21819,36.950012,-7.277963,3.1,-46,0.2662,36.2,-0.38,21.5,12.4,0.34,-0.26
108844,22820,36.94675,-7.261833,3.,-49,0.24980000000000002,36.2,-0.38,21.5,12.9,0.32,-0.26
108844,24372,36.943325,-7.23609,2.9,-37,0.27090000000000003,36.2,-0.39,21.6,13.,0.3,-0.26
