TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
100370,0,44.737827,12.395218,0.5,-1,-99999,34.2,-0.49,8.4,127.60000000000001,0.09,-0.16
100370,929,44.73199,12.387218,3.2,-1,-99999,34.2,-0.49,8.4,128.8,0.09,-0.16
100370,1869,44.71805,12.389122,3.3,-1,-99999,34.2,-0.49,8.3,130.4,0.09,-0.17
100370,2820,44.703947,12.3922,3.2,-1,-99999,34.2,-0.49,8.3,130.20000000000002,0.11,-0.18
100370,3731,44.69025,12.392538,3.2,-1,-99999,34.2,-0.5,8.200000000000001,130.1,0.12,-0.19
100370,4669,44.676327,12.395188,3.2,-1,-99999,34.2,-0.5,8.1,129.3,0.14,-0.2
100370,5609,44.662727,12.397478,3.1,0,-99999,34.2,-0.5,8.,128.20000000000002,0.15,-0.2
100370,6530,44.65044,12.403987,3.2,-1,-99999,34.2,-0.5,8.,125.9,0.16,-0.21
100370,7460,44.63912,12.41398,3.1,-1,-99999,34.2,-0.5,8.,123.10000000000001,0.17,-0.21
100370,8389,44.62771,12.423797,3.2,-3,-99999,34.2,-0.49,8.,118.9,0.17,-0.21
100370,9318,44.614753,12.427085,3.2,-4,-99999,34.2,-0.49,8.,115.80000000000001,0.18,-0.2
100370,10220,44.601717,12.429945,3.2,-4,-99999,34.2,-0.49,8.,112.9,0.18,-0.2
100370,11131,44.59279,12.422523,3.5,-4,-99999,34.2,-0.49,7.9,112.10000000000001,0.19,-0.19
100370,12088,44.605087,12.413522,3.1,-2,-99999,34.2,-0.5,7.9,115.9,0.19,-0.2
100370,13059,44.618327,12.407672,2.8,-2,-99999,34.2,-0.5,7.9,119.80000000000001,0.19,-0.2
100370,13994,44.628637,12.400825,3.4,-1,-99999,34.2,-0.5,7.9,123.5,0.19,-0.21
100370,14919,44.642757,12.394765,3.4,-1,-99999,34.2,-0.5,7.9,129.,0.18,-0.2
100370,15858,44.656697,12.389713,3.3,-1,-99999,34.2,-0.5,8.,131.3,0.17,-0.19
100370,16800,44.67063,12.384882,3.3,-1,-99999,34.2,-0.5,8.,132.70000000000002,0.16,-0.18
100370,17864,44.686263,12.37918,3.4,-1,-99999,34.2,-0.5,8.1,133.4,0.14,-0.17
100370,18820,44.699813,12.370487,3.4,-1,-99999,34.2,-0.5,8.1,133.6,0.13,-0.16
100370,19838,44.701247,12.354047,3.3,-1,-99999,34.2,-0.5,8.,135.3,0.14,-0.14
100370,20748,44.692407,12.33917,3.3,0,-99999,34.2,-0.5,7.9,139.70000000000002,0.16,-0.13
100370,21690,44.68694,12.338802,3.4,0,-99999,34.2,-0.5,7.9,141.5,0.17,-0.13
100370,22689,44.68767,12.342518,0.3,0,-99999,34.2,-0.5,7.9,140.6,0.17,-0.13
100370,23685,44.688713,12.344428,0.3,0,-99999,34.2,-0.5,7.9,139.9,0.16,-0.13
100370,24648,44.68964,12.346232,0.2,0,-99999,34.2,-0.5,7.9,139.3,0.16,-0.13
100370,25592,44.688013,12.305887,10.6,0,-99999,34.2,-0.51,7.800000000000001,146.6,0.2,-0.09
100370,26728,44.67492,12.23886,6.,-1,0.1492,34.1,-0.51,7.800000000000001,155.3,0.3,0.01
100370,27668,44.675503,12.234715,0.,-1,0.1492,34.1,-0.51,7.800000000000001,153.4,0.3,0.01
100370,28649,44.67553,12.234707,0.,-1,0.1492,34.1,-0.51,7.800000000000001,153.4,0.3,0.01
100370,57807,44.675503,12.234582,1.1,-1,0.1492,34.1,-0.51,7.800000000000001,152.6,0.29,0.02
100370,58750,44.681583,12.26662,6.6,0,-99999,34.1,-0.5,7.800000000000001,152.,0.25,-0.02
100370,59685,44.687793,12.303883,6.3,0,-99999,34.1,-0.5,7.800000000000001,146.20000000000002,0.2,-0.07
100370,60604,44.69576,12.35051,11.7,-1,-99999,34.2,-0.49,8.,137.20000000000002,0.15,-0.12
100370,61564,44.71263,12.37105,3.3,-1,-99999,34.2,-0.49,8.1,133.,0.12,-0.13
100370,62503,44.726943,12.371437,3.2,-1,-99999,34.2,-0.49,8.200000000000001,131.70000000000002,0.11,-0.12
100370,63424,44.740537,12.372282,3.2,0,-99999,34.1,-0.48,8.3,130.8,0.11,-0.11
100370,64364,44.754337,12.373838,3.2,0,-99999,34.1,-0.48,8.3,129.8,0.1,-0.1
100370,65302,44.762443,12.389587,3.2,0,-99999,34.1,-0.48,8.4,128.5,0.1,-0.09
100370,66203,44.7663,12.407813,3.4,0,-99999,34.1,-0.47000000000000003,8.4,126.4,0.11,-0.08
100370,67143,44.7587,12.399707,3.3,0,-99999,34.1,-0.48,8.4,128.6,0.1,-0.1
100370,68085,44.750633,12.383668,3.2,0,-99999,34.1,-0.48,8.3,130.1,0.1,-0.1
100370,69004,44.73886,12.374308,3.4,0,-99999,34.1,-0.48,8.3,131.1,0.11,-0.11
100370,69963,44.724307,12.371953,3.4,-1,-99999,34.2,-0.48,8.200000000000001,132.1,0.11,-0.12
100370,70874,44.724583,12.384373,3.2,-1,-99999,34.2,-0.48,8.200000000000001,132.70000000000002,0.11,-0.13
100370,71814,44.732713,12.399747,3.1,-1,-99999,34.2,-0.48,8.3,132.4,0.1,-0.12
100370,72765,44.74078,12.415533,3.2,-1,-99999,34.1,-0.48,8.3,129.,0.11,-0.1
100370,73716,44.750733,12.429047,3.2,-1,-99999,34.1,-0.47000000000000003,8.4,125.80000000000001,0.12,-0.08
100370,74643,44.760107,12.442578,3.1,-1,-99999,34.1,-0.47000000000000003,8.4,122.80000000000001,0.13,-0.06
100370,75604,44.76574,12.450207,1.2,-1,-99999,34.1,-0.47000000000000003,8.4,121.10000000000001,0.13,-0.05
100370,76523,44.762973,12.447565,3.3,-1,-99999,34.1,-0.47000000000000003,8.4,121.9,0.13,-0.05
100370,77483,44.753003,12.43301,3.3,-1,-99999,34.1,-0.47000000000000003,8.4,125.2,0.12,-0.07
100370,78434,44.742773,12.418897,3.3,-1,-99999,34.1,-0.47000000000000003,8.3,128.6,0.11,-0.1
100370,79335,44.733447,12.405333,3.2,-1,-99999,34.2,-0.48,8.3,131.9,0.11,-0.12
100370,80293,44.72351,12.390985,3.3,-1,-99999,34.2,-0.48,8.3,133.5,0.11,-0.13
100370,81223,44.71504,12.376548,3.3,-1,-99999,34.2,-0.48,8.200000000000001,133.4,0.12,-0.12
100370,82154,44.70346,12.376033,3.3,-1,-99999,34.2,-0.48,8.1,134.3,0.13,-0.12
100370,83102,44.693773,12.391748,3.3,-1,-99999,34.2,-0.48,8.1,133.5,0.14,-0.14
100370,84025,44.698983,12.40054,3.1,-1,-99999,34.2,-0.48,8.200000000000001,133.,0.13,-0.14
100370,84965,44.712157,12.396635,3.1,-1,-99999,34.2,-0.48,8.200000000000001,134.1,0.11,-0.13
100370,85905,44.72374,12.405375,3.2,-1,-99999,34.2,-0.48,8.3,133.5,0.11,-0.12
100370,86813,44.732967,12.418392,3.1,-1,-99999,34.1,-0.47000000000000003,8.3,130.4,0.11,-0.1
100370,87715,44.742807,12.430322,3.1,-1,-99999,34.1,-0.47000000000000003,8.3,127.60000000000001,0.12,-0.08
100370,88634,44.752637,12.442495,3.1,-1,-99999,34.1,-0.47000000000000003,8.3,124.7,0.13,-0.06
100370,89573,44.76294,12.455172,3.2,-2,-99999,34.1,-0.47000000000000003,8.3,121.9,0.13,-0.04
100370,90573,44.768677,12.46265,0.1,-2,-99999,34.1,-0.46,8.4,120.30000000000001,0.14,-0.03
100370,91542,44.76862,12.462717,0.,-2,-99999,34.1,-0.46,8.4,120.4,0.14,-0.03
100370,92494,44.768693,12.462703,0.,-2,-99999,34.1,-0.46,8.4,120.5,0.14,-0.03
100370,93413,44.768733,12.462685,0.,-2,-99999,34.1,-0.46,8.4,120.5,0.14,-0.03
100370,94393,44.768757,12.462667,0.,-2,-99999,34.1,-0.46,8.3,120.60000000000001,0.14,-0.03
100370,95354,44.76879,12.462623,0.,-2,-99999,34.1,-0.46,8.3,120.7,0.14,-0.03
100370,96293,44.768693,12.462693,0.,-2,-99999,34.1,-0.46,8.3,120.80000000000001,0.14,-0.03
100370,97273,44.76879,12.462625,0.,-2,-99999,34.1,-0.46,8.3,120.80000000000001,0.14,-0.03
100370,98192,44.768953,12.462638,0.,-2,-99999,34.1,-0.46,8.3,120.9,0.14,-0.03
100370,99114,44.769133,12.462928,0.,-2,-99999,34.1,-0.46,8.3,120.9,0.14,-0.03
100370,100074,44.76905,12.463038,0.,-2,-99999,34.1,-0.46,8.3,121.,0.14,-0.02
100370,100984,44.769457,12.463572,0.,-2,-99999,34.1,-0.46,8.3,121.,0.14,-0.02
100370,101904,44.769393,12.46366,0.,-2,-99999,34.1,-0.46,8.3,121.,0.14,-0.02
100370,102834,44.769457,12.463612,0.,-2,-99999,34.1,-0.46,8.3,121.10000000000001,0.14,-0.02
100370,103775,44.769483,12.463593,0.,-2,-99999,34.1,-0.46,8.3,121.2,0.14,-0.02
100370,104733,44.769473,12.463648,0.,-2,-99999,34.1,-0.46,8.3,121.2,0.14,-0.02
100370,105695,44.769483,12.463618,0.,-2,-99999,34.1,-0.46,8.3,121.30000000000001,0.14,-0.02
100370,106653,44.769677,12.463703,0.,-2,-99999,34.1,-0.46,8.3,121.4,0.14,-0.02
100370,107645,44.769687,12.463607,0.,-2,-99999,34.1,-0.46,8.3,121.5,0.14,-0.02
100370,108564,44.77068,12.463298,0.5,-2,-99999,34.1,-0.46,8.3,121.5,0.14,-0.02
100370,109472,44.770347,12.459177,4.7,-2,-99999,34.1,-0.46,8.3,122.10000000000001,0.14,-0.02
