TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
102183,0,41.108738,1.242227,3.3,-5,0.3083,34.300000000000004,-0.22,10.700000000000001,111.5,0.06,0.01
102183,599,41.093607,1.225073,9.6,-4,0.31420000000000003,34.300000000000004,-0.22,10.700000000000001,110.10000000000001,0.06,0.01
102183,917,41.081658,1.213857,10.,-10,0.3043,34.300000000000004,-0.22,10.700000000000001,108.9,0.06,0.01
102183,1243,41.071612,1.224335,10.5,-11,0.3043,34.300000000000004,-0.22,10.700000000000001,109.9,0.06,0.02
102183,1819,41.057157,1.255817,10.2,-8,0.3053,34.300000000000004,-0.22,10.700000000000001,113.80000000000001,0.06,0.03
102183,1941,41.054153,1.262338,10.3,-10,0.3054,34.300000000000004,-0.23,10.700000000000001,114.7,0.06,0.03
102183,2720,41.036543,1.305492,10.2,-25,0.3781,34.300000000000004,-0.23,10.600000000000001,119.9,0.06,0.05
102183,2723,41.036542,1.305492,10.1,-25,0.3781,34.300000000000004,-0.23,10.600000000000001,119.9,0.06,0.05
102183,2921,41.032027,1.316487,10.2,-29,0.3781,34.300000000000004,-0.23,10.600000000000001,120.9,0.06,0.05
102183,3661,41.015648,1.357293,10.3,-30,0.34490000000000004,34.300000000000004,-0.23,10.600000000000001,124.10000000000001,0.07,0.06
102183,3664,41.015647,1.357292,10.3,-30,0.34490000000000004,34.300000000000004,-0.23,10.600000000000001,124.10000000000001,0.07,0.06
102183,4079,41.006588,1.380542,10.1,-39,0.327,34.300000000000004,-0.24,10.600000000000001,124.2,0.08,0.07
102183,4872,40.99069,1.42493,10.1,-63,0.33590000000000003,34.300000000000004,-0.24,10.5,123.60000000000001,0.09,0.1
102183,5155,40.985472,1.440695,10.1,-75,0.3397,34.300000000000004,-0.24,10.5,123.2,0.1,0.1
102183,5351,40.981768,1.451992,10.,-83,0.3425,34.300000000000004,-0.25,10.5,121.5,0.1,0.1
102183,5968,40.967833,1.453462,8.5,-93,0.34400000000000003,34.300000000000004,-0.25,10.5,121.,0.12,0.1
102183,6397,40.959582,1.45193,2.2,-98,0.3443,34.300000000000004,-0.25,10.5,120.9,0.12,0.1
102183,6402,40.959582,1.45193,2.2,-98,0.3443,34.300000000000004,-0.25,10.5,120.9,0.12,0.1
102183,7005,40.952915,1.448985,2.9,-102,0.3396,34.300000000000004,-0.24,10.5,120.4,0.12,0.1
102183,7789,40.94273,1.443827,3.1,-107,0.34090000000000004,34.300000000000004,-0.24,10.600000000000001,119.7,0.12,0.1
102183,7792,40.94273,1.443827,3.1,-107,0.34090000000000004,34.300000000000004,-0.24,10.600000000000001,119.7,0.12,0.1
102183,7948,40.940672,1.442652,3.,-109,0.3412,34.300000000000004,-0.24,10.600000000000001,119.60000000000001,0.12,0.1
102183,8888,40.928515,1.436567,3.1,-116,0.34290000000000004,34.300000000000004,-0.24,10.600000000000001,118.4,0.12,0.09
102183,8889,40.928515,1.436567,3.1,-116,0.34290000000000004,34.300000000000004,-0.24,10.600000000000001,118.4,0.12,0.09
102183,9130,40.925465,1.434867,2.9,-118,0.3433,34.300000000000004,-0.24,10.600000000000001,118.,0.12,0.09
102183,9928,40.916565,1.425798,3.1,-100,0.3367,34.300000000000004,-0.24,10.600000000000001,116.4,0.11,0.08
102183,11807,40.897542,1.402692,3.1,-70,0.3289,34.300000000000004,-0.24,10.600000000000001,112.,0.1,0.07
102183,12208,40.893232,1.398017,3.,-74,0.3307,34.300000000000004,-0.24,10.600000000000001,110.80000000000001,0.1,0.07
102183,12368,40.89128,1.396597,2.9,-75,0.33140000000000003,34.300000000000004,-0.24,10.600000000000001,110.4,0.1,0.06
102183,12807,40.886023,1.392403,3.,-79,0.33330000000000004,34.300000000000004,-0.24,10.600000000000001,109.,0.1,0.06
102183,13268,40.880918,1.38721,3.1,-82,0.3351,34.300000000000004,-0.24,10.600000000000001,107.5,0.09,0.06
102183,13272,40.880917,1.38721,3.1,-82,0.3351,34.300000000000004,-0.24,10.600000000000001,107.5,0.09,0.06
102183,13768,40.874718,1.383047,3.,-86,0.32430000000000003,34.300000000000004,-0.24,10.600000000000001,106.60000000000001,0.09,0.05
102183,14268,40.86838,1.379572,3.,-91,0.3242,34.300000000000004,-0.23,10.600000000000001,105.9,0.09,0.05
102183,14698,40.862745,1.377192,3.1,-94,0.3247,34.300000000000004,-0.23,10.600000000000001,105.4,0.08,0.05
102183,14871,40.860482,1.376432,2.9,-96,0.325,34.300000000000004,-0.23,10.600000000000001,105.2,0.08,0.05
102183,15626,40.864592,1.385753,8.1,-95,0.3266,34.300000000000004,-0.24,10.600000000000001,106.4,0.09,0.05
102183,15648,40.865235,1.386293,8.4,-95,0.3267,34.300000000000004,-0.24,10.600000000000001,106.5,0.09,0.05
102183,16555,40.87829,1.396077,3.3,-87,0.3341,34.300000000000004,-0.24,10.600000000000001,108.4,0.1,0.06
102183,16868,40.882055,1.399038,3.1,-84,0.33280000000000004,34.300000000000004,-0.24,10.600000000000001,109.2,0.1,0.06
102183,16869,40.882055,1.399037,3.1,-84,0.33280000000000004,34.300000000000004,-0.24,10.600000000000001,109.2,0.1,0.06
102183,17497,40.88959,1.405503,3.1,-78,0.33,34.300000000000004,-0.24,10.600000000000001,111.10000000000001,0.1,0.07
102183,18028,40.895617,1.411307,3.1,-73,0.3274,34.300000000000004,-0.24,10.600000000000001,112.60000000000001,0.1,0.07
102183,18032,40.895617,1.411307,3.1,-73,0.3274,34.300000000000004,-0.24,10.600000000000001,112.60000000000001,0.1,0.07
102183,18706,40.902782,1.41984,3.,-104,0.33890000000000003,34.300000000000004,-0.24,10.600000000000001,114.4,0.11,0.08
102183,19687,40.912753,1.432725,3.1,-105,0.336,34.300000000000004,-0.24,10.600000000000001,116.5,0.11,0.08
102183,20109,40.916805,1.438512,3.,-125,0.3436,34.300000000000004,-0.24,10.600000000000001,117.30000000000001,0.11,0.09
102183,20114,40.916805,1.438512,2.9,-125,0.3436,34.300000000000004,-0.24,10.600000000000001,117.30000000000001,0.11,0.09
102183,20627,40.921767,1.445668,3.2,-123,0.34240000000000004,34.300000000000004,-0.24,10.600000000000001,117.60000000000001,0.11,0.09
102183,21058,40.925095,1.45222,3.1,-122,0.3415,34.300000000000004,-0.24,10.600000000000001,117.5,0.12,0.09
102183,21087,40.925412,1.452845,3.2,-122,0.34140000000000004,34.300000000000004,-0.24,10.600000000000001,117.5,0.12,0.09
102183,21528,40.928695,1.459878,3.2,-121,0.3492,34.300000000000004,-0.24,10.5,117.4,0.12,0.09
102183,22109,40.932892,1.469155,3.1,-121,0.3466,34.300000000000004,-0.25,10.5,117.2,0.12,0.1
102183,22117,40.932892,1.469155,3.1,-121,0.3466,34.300000000000004,-0.25,10.5,117.2,0.12,0.1
102183,22447,40.935342,1.47456,3.1,-121,0.3453,34.300000000000004,-0.25,10.5,117.10000000000001,0.12,0.1
102183,23048,40.9406,1.483132,3.1,-120,0.34340000000000004,34.300000000000004,-0.25,10.5,117.,0.12,0.1
102183,23318,40.943597,1.485932,3.1,-119,0.34290000000000004,34.300000000000004,-0.25,10.5,117.10000000000001,0.12,0.1
102183,23368,40.944282,1.486567,3.1,-119,0.3428,34.300000000000004,-0.25,10.5,117.10000000000001,0.12,0.1
102183,24069,40.952923,1.493017,3.2,-117,0.342,34.300000000000004,-0.25,10.4,117.5,0.12,0.1
102183,24308,40.95607,1.494815,3.2,-116,0.34190000000000004,34.300000000000004,-0.25,10.4,117.7,0.12,0.1
102183,24521,40.958692,1.496402,3.1,-115,0.3501,34.300000000000004,-0.25,10.4,117.80000000000001,0.12,0.1
102183,25097,40.966522,1.50076,3.,-127,0.36860000000000004,34.300000000000004,-0.25,10.4,116.9,0.11,0.1
102183,25210,40.967933,1.501593,3.1,-127,0.3675,34.300000000000004,-0.25,10.4,116.7,0.11,0.1
102183,25581,40.97276,1.504367,3.1,-127,0.364,34.300000000000004,-0.25,10.4,116.,0.1,0.1
102183,26028,40.97856,1.508255,3.2,-126,0.36000000000000004,34.300000000000004,-0.25,10.4,114.9,0.1,0.1
102183,26116,40.979697,1.508988,3.1,-126,0.3592,34.300000000000004,-0.25,10.4,114.7,0.1,0.1
102183,26550,40.985115,1.512852,3.1,-126,0.3557,34.300000000000004,-0.25,10.4,113.5,0.09,0.1
