TrackNumber,Time(seconds),Latitude,Longitude,SOG,oceanic depth,Chlorophyll Concentration,Salinity,Water Surface Elevation,Sea Temperature,Thermocline Depth,Eastward Water Velocity,Northward Water Velocity
100842,0,25.14157,121.795042,0.,16,0.0344,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1,25.14157,121.795042,0.,16,0.0344,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,903,25.150038,121.791213,7.6,18,0.0334,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,906,25.150037,121.791212,7.6,18,0.0334,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,907,25.150038,121.791213,7.6,18,0.0334,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1812,25.17356,121.801973,9.1,-19,0.0362,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1835,25.174862,121.802242,8.9,-18,0.0362,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,2044,25.183428,121.80328,8.9,-17,0.0363,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,2768,25.209082,121.811365,8.3,-10,0.0367,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,2941,25.215758,121.81293,8.3,-9,0.0369,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,3034,25.219067,121.813575,8.1,-8,0.0369,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,3696,25.243565,121.816002,8.3,-4,0.0374,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,3933,25.252735,121.816082,8.5,-32,0.0375,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,4032,25.256215,121.816217,8.6,-31,0.0376,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,4629,25.278367,121.815857,8.7,-26,0.038200000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,4841,25.285895,121.815448,8.,-24,0.038400000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,5086,25.294457,121.814848,7.7,-22,0.038400000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,5648,25.31444,121.81203,7.6,-18,0.038700000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,5793,25.319578,121.811038,7.5,-17,0.0388,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,6444,25.340933,121.803537,7.4,-39,0.04,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,224911,25.28306,121.70353,9.7,-14,0.0358,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,224914,25.28306,121.70353,9.6,-14,0.0358,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,224918,25.28306,121.70353,9.7,-14,0.0358,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,225835,25.248727,121.72566,9.9,0,0.0359,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,225961,25.244342,121.728635,8.9,-1,0.036000000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,226086,25.239792,121.731572,9.7,-1,0.0361,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,226741,25.216382,121.748065,9.9,0,0.036500000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,226862,25.211962,121.751043,9.2,-20,0.037700000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,227109,25.203077,121.75698,9.8,-21,0.036500000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,227645,25.182475,121.770792,9.2,-23,0.036000000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,227878,25.172625,121.775863,9.8,-24,0.0357,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,867931,25.142595,121.795322,0.,17,0.0344,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,867935,25.142595,121.795322,0.,17,0.0344,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,867938,25.142595,121.795322,0.,17,0.0344,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,868833,25.1444,121.791952,0.,16,0.0345,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,869023,25.14633,121.791395,6.7,16,0.0335,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,869050,25.14717,121.790878,7.7,17,0.0335,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,869826,25.176737,121.793153,8.5,-20,0.0368,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,869983,25.182252,121.794302,8.3,-19,0.0368,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,870018,25.18339,121.794552,8.2,-18,0.0368,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,870792,25.214007,121.795827,7.6,-12,0.0369,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,870914,25.218197,121.795637,7.2,-11,0.037000000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,871068,25.223452,121.795778,8.,-10,0.0371,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,871763,25.249442,121.796588,7.9,-5,0.037700000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,871965,25.257317,121.796177,8.1,-33,0.0385,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,872048,25.259527,121.795978,7.9,-32,0.0386,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,924906,25.838677,122.052747,0.,-37,0.0449,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,924910,25.838677,122.052747,0.,-37,0.0449,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,925994,25.841885,122.048977,0.,-37,0.0446,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,926004,25.841885,122.048977,0.,-37,0.0446,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,926359,25.842617,122.048605,0.,-37,0.0446,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,927082,25.842823,122.048587,0.,-37,0.0446,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,927092,25.842823,122.048587,0.,-37,0.0446,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,931719,25.839793,122.058213,0.,-37,0.045200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,931724,25.839793,122.058213,0.,-37,0.045200000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,932868,25.840923,122.0622,7.2,-37,0.0455,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,932869,25.840922,122.0622,7.2,-37,0.0455,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,932870,25.840923,122.0622,7.2,-37,0.0455,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,936087,25.829785,122.070753,0.5,-37,0.043000000000000003,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,936088,25.829785,122.070753,0.5,-37,0.043000000000000003,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,936092,25.829785,122.070752,0.4,-37,0.043000000000000003,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,937735,25.845388,122.086913,7.,-37,0.043300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,937736,25.845387,122.086912,6.9,-37,0.043300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,937740,25.845388,122.086913,7.,-37,0.043300000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,955309,25.890537,122.100905,1.8,-37,0.0439,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1404263,25.316128,121.837477,8.7,-40,0.0381,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1404267,25.316128,121.837477,8.7,-40,0.0381,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1405228,25.280305,121.829653,8.2,-24,0.037700000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1405230,25.280305,121.829652,8.1,-24,0.037700000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1405351,25.275573,121.828628,8.3,-25,0.0376,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1406191,25.244412,121.820072,8.7,-3,0.0374,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1406587,25.22999,121.814968,8.6,-6,0.0371,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1407092,25.211232,121.808632,7.2,-11,0.0368,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1407551,25.194857,121.803553,9.,-14,0.0364,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1407994,25.177697,121.796385,9.,-19,0.0366,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1408141,25.171695,121.79446,9.2,-21,0.0366,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1408539,25.15605,121.790413,8.9,20,0.0333,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1723769,25.142867,121.79443,3.3,17,0.0345,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1723773,25.142867,121.79443,3.3,17,0.0345,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1724701,25.153822,121.788537,5.1,18,0.0335,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1724733,25.15445,121.788172,5.3,18,0.0335,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1725037,25.160365,121.783532,6.9,18,0.033600000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1725602,25.17505,121.770677,5.8,-25,0.036000000000000004,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1725662,25.176207,121.769345,6.1,-25,0.0361,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1725968,25.181955,121.762153,6.6,-25,0.036500000000000005,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1726538,25.193025,121.750982,3.3,-24,0.0369,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1726565,25.193382,121.750648,3.3,-24,0.0369,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1727142,25.20654,121.739598,5.9,-1,0.0364,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1727470,25.212242,121.73159,6.2,-1,0.0368,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
100842,1740262,25.24846,121.400157,6.9,-2,0.0434,-99999.,-99999.,-99999.,-99999.,-99999.,-99999.
